turn,family,bound,province_index,province
57,ra,lower,15,河南
57,wjt,upper,15,河南
57,ra,lower,16,湖北
57,wjt,upper,16,湖北
57,ra,lower,17,湖南
57,ra,lower,18,广东
57,wjt,upper,18,广东
57,ra,lower,19,广西
57,wjt,lower,19,广西
57,ra,lower,20,海南
57,wjt,lower,20,海南
57,ra,lower,21,重庆
57,wjt,lower,21,重庆
57,ra,lower,22,四川
57,wjt,upper,22,四川
57,ra,lower,23,贵州
57,wjt,lower,23,贵州
57,ra,lower,24,云南
57,ra,lower,25,西藏
57,wjt,lower,25,西藏
57,ra,lower,26,陕西
57,ra,lower,27,甘肃
57,wjt,lower,27,甘肃
57,ra,lower,28,青海
57,wjt,lower,28,青海
57,ra,lower,29,宁夏
57,wjt,lower,29,宁夏
57,ra,lower,30,新疆
57,wjt,lower,30,新疆
58,ra,lower,0,北京
58,ra,lower,1,天津
58,wjt,lower,1,天津
58,ra,lower,2,河北
58,ra,lower,3,山西
58,wjt,lower,3,山西
58,ra,lower,4,内蒙古
58,wjt,lower,4,内蒙古
58,ra,lower,5,辽宁
58,ra,lower,6,吉林
58,wjt,lower,6,吉林
58,ra,lower,7,黑龙江
58,wjt,lower,7,黑龙江
58,ra,lower,8,上海
58,ra,lower,9,江苏
58,wjt,upper,9,江苏
58,ra,lower,10,浙江
58,wjt,upper,10,浙江
58,ra,lower,11,安徽
58,ra,lower,12,福建
58,ra,lower,13,江西
58,ra,lower,14,山东
58,wjt,upper,14,山东
58,ra,lower,15,河南
58,wjt,upper,15,河南
58,ra,lower,16,湖北
58,wjt,upper,16,湖北
58,ra,lower,17,湖南
58,ra,lower,18,广东
58,wjt,upper,18,广东
58,ra,lower,19,广西
58,wjt,lower,19,广西
58,ra,lower,20,海南
58,wjt,lower,20,海南
58,ra,lower,21,重庆
58,wjt,lower,21,重庆
58,ra,lower,22,四川
58,wjt,upper,22,四川
58,ra,lower,23,贵州
58,wjt,lower,23,贵州
58,ra,lower,24,云南
58,ra,lower,25,西藏
58,wjt,lower,25,西藏
58,ra,lower,26,陕西
58,ra,lower,27,甘肃
58,wjt,lower,27,甘肃
58,ra,lower,28,青海
58,wjt,lower,28,青海
58,ra,lower,29,宁夏
58,wjt,lower,29,宁夏
58,ra,lower,30,新疆
58,wjt,lower,30,新疆
59,ra,lower,0,北京
59,ra,lower,1,天津
59,wjt,lower,1,天津
59,ra,lower,2,河北
59,ra,lower,3,山西
59,wjt,lower,3,山西
59,ra,lower,4,内蒙古
59,wjt,lower,4,内蒙古
59,ra,lower,5,辽宁
59,ra,lower,6,吉林
59,wjt,lower,6,吉林
59,ra,lower,7,黑龙江
59,wjt,lower,7,黑龙江
59,ra,lower,8,上海
59,ra,lower,9,江苏
59,wjt,upper,9,江苏
59,ra,lower,10,浙江
59,wjt,upper,10,浙江
59,ra,lower,11,安徽
59,ra,lower,12,福建
59,ra,lower,13,江西
59,ra,lower,14,山东
59,wjt,upper,14,山东
59,ra,lower,15,河南
59,wjt,upper,15,河南
59,ra,lower,16,湖北
59,wjt,upper,16,湖北
59,ra,lower,17,湖南
59,ra,lower,18,广东
59,wjt,upper,18,广东
59,ra,lower,19,广西
59,wjt,lower,19,广西
59,ra,lower,20,海南
59,wjt,lower,20,海南
59,ra,lower,21,重庆
59,wjt,lower,21,重庆
59,ra,lower,22,四川
59,wjt,upper,22,四川
59,ra,lower,23,贵州
59,wjt,lower,23,贵州
59,ra,lower,24,云南
59,ra,lower,25,西藏
59,wjt,lower,25,西藏
59,ra,lower,26,陕西
59,ra,lower,27,甘肃
59,wjt,lower,27,甘肃
59,ra,lower,28,青海
59,wjt,lower,28,青海
59,ra,lower,29,宁夏
59,wjt,lower,29,宁夏
59,ra,lower,30,新疆
59,wjt,lower,30,新疆
60,ra,lower,0,北京
60,ra,lower,1,天津
60,wjt,lower,1,天津
60,ra,lower,2,河北
60,ra,lower,3,山西
60,wjt,lower,3,山西
60,ra,lower,4,内蒙古
60,wjt,lower,4,内蒙古
60,ra,lower,5,辽宁
60,ra,lower,6,吉林
60,wjt,lower,6,吉林
60,ra,lower,7,黑龙江
60,wjt,lower,7,黑龙江
60,ra,lower,8,上海
60,ra,lower,9,江苏
60,wjt,upper,9,江苏
60,ra,lower,10,浙江
60,wjt,upper,10,浙江
60,ra,lower,11,安徽
60,ra,lower,12,福建
60,ra,lower,13,江西
60,ra,lower,14,山东
60,wjt,upper,14,山东
60,ra,lower,15,河南
60,wjt,upper,15,河南
60,ra,lower,16,湖北
60,wjt,upper,16,湖北
60,ra,lower,17,湖南
60,ra,lower,18,广东
60,wjt,upper,18,广东
60,ra,lower,19,广西
60,wjt,lower,19,广西
60,ra,lower,20,海南
60,wjt,lower,20,海南
60,ra,lower,21,重庆
60,wjt,lower,21,重庆
60,ra,lower,22,四川
60,wjt,upper,22,四川
60,ra,lower,23,贵州
60,wjt,lower,23,贵州
60,ra,lower,24,云南
60,ra,lower,25,西藏
60,wjt,lower,25,西藏
60,ra,lower,26,陕西
60,ra,lower,27,甘肃
60,wjt,lower,27,甘肃
60,ra,lower,28,青海
60,wjt,lower,28,青海
60,ra,lower,29,宁夏
60,wjt,lower,29,宁夏
60,ra,lower,30,新疆
60,wjt,lower,30,新疆
61,ra,lower,0,北京
61,ra,lower,1,天津
61,wjt,lower,1,天津
61,ra,lower,2,河北
61,ra,lower,3,山西
61,wjt,lower,3,山西
61,ra,lower,4,内蒙古
61,wjt,lower,4,内蒙古
61,ra,lower,5,辽宁
61,ra,lower,6,吉林
61,wjt,lower,6,吉林
61,ra,lower,7,黑龙江
61,wjt,lower,7,黑龙江
61,ra,lower,8,上海
61,ra,lower,9,江苏
61,wjt,upper,9,江苏
61,ra,lower,10,浙江
61,wjt,upper,10,浙江
61,ra,lower,11,安徽
61,ra,lower,12,福建
61,ra,lower,13,江西
61,ra,lower,14,山东
61,wjt,upper,14,山东
61,ra,lower,15,河南
61,wjt,upper,15,河南
61,ra,lower,16,湖北
61,wjt,upper,16,湖北
61,ra,lower,17,湖南
61,ra,lower,18,广东
61,wjt,upper,18,广东
61,ra,lower,19,广西
61,wjt,lower,19,广西
61,ra,lower,20,海南
61,wjt,lower,20,海南
61,ra,lower,21,重庆
61,wjt,lower,21,重庆
61,ra,lower,22,四川
61,wjt,upper,22,四川
61,ra,lower,23,贵州
61,wjt,lower,23,贵州
61,ra,lower,24,云南
61,ra,lower,25,西藏
61,wjt,lower,25,西藏
61,ra,lower,26,陕西
61,ra,lower,27,甘肃
61,wjt,lower,27,甘肃
61,ra,lower,28,青海
61,wjt,lower,28,青海
61,ra,lower,29,宁夏
61,wjt,lower,29,宁夏
61,ra,lower,30,新疆
61,wjt,lower,30,新疆
62,ra,lower,0,北京
62,ra,lower,1,天津
62,wjt,lower,1,天津
62,ra,lower,2,河北
62,ra,lower,3,山西
62,wjt,lower,3,山西
62,ra,lower,4,内蒙古
62,wjt,lower,4,内蒙古
62,ra,lower,5,辽宁
62,ra,lower,6,吉林
62,wjt,lower,6,吉林
62,ra,lower,7,黑龙江
62,wjt,lower,7,黑龙江
62,ra,lower,8,上海
62,ra,lower,9,江苏
62,wjt,upper,9,江苏
62,ra,lower,10,浙江
62,wjt,upper,10,浙江
62,ra,lower,11,安徽
62,ra,lower,12,福建
62,ra,lower,13,江西
62,ra,lower,14,山东
62,wjt,upper,14,山东
62,ra,lower,15,河南
62,wjt,upper,15,河南
62,ra,lower,16,湖北
62,wjt,upper,16,湖北
62,ra,lower,17,湖南
62,ra,lower,18,广东
62,wjt,upper,18,广东
62,ra,lower,19,广西
62,wjt,lower,19,广西
62,ra,lower,20,海南
62,wjt,lower,20,海南
62,ra,lower,21,重庆
62,wjt,lower,21,重庆
62,ra,lower,22,四川
62,wjt,upper,22,四川
62,ra,lower,23,贵州
62,wjt,lower,23,贵州
62,ra,lower,24,云南
62,ra,lower,25,西藏
62,wjt,lower,25,西藏
62,ra,lower,26,陕西
62,ra,lower,27,甘肃
62,wjt,lower,27,甘肃
62,ra,lower,28,青海
62,wjt,lower,28,青海
62,ra,lower,29,宁夏
62,wjt,lower,29,宁夏
62,ra,lower,30,新疆
62,wjt,lower,30,新疆
63,ra,lower,0,北京
63,ra,lower,1,天津
63,wjt,lower,1,天津
63,ra,lower,2,河北
63,ra,lower,3,山西
63,wjt,lower,3,山西
63,ra,lower,4,内蒙古
63,wjt,lower,4,内蒙古
63,ra,lower,5,辽宁
63,ra,lower,6,吉林
63,wjt,lower,6,吉林
63,ra,lower,7,黑龙江
63,wjt,lower,7,黑龙江
63,ra,lower,8,上海
63,ra,lower,9,江苏
63,wjt,upper,9,江苏
63,ra,lower,10,浙江
63,wjt,upper,10,浙江
63,ra,lower,11,安徽
63,ra,lower,12,福建
63,ra,lower,13,江西
63,ra,lower,14,山东
63,wjt,upper,14,山东
63,ra,lower,15,河南
63,wjt,upper,15,河南
63,ra,lower,16,湖北
63,wjt,upper,16,湖北
63,ra,lower,17,湖南
63,ra,lower,18,广东
63,wjt,upper,18,广东
63,ra,lower,19,广西
63,wjt,lower,19,广西
63,ra,lower,20,海南
63,wjt,lower,20,海南
63,ra,lower,21,重庆
63,wjt,lower,21,重庆
63,ra,lower,22,四川
63,wjt,upper,22,四川
63,ra,lower,23,贵州
63,wjt,lower,23,贵州
63,ra,lower,24,云南
63,ra,lower,25,西藏
63,wjt,lower,25,西藏
63,ra,lower,26,陕西
63,ra,lower,27,甘肃
63,wjt,lower,27,甘肃
63,ra,lower,28,青海
63,wjt,lower,28,青海
63,ra,lower,29,宁夏
63,wjt,lower,29,宁夏
63,ra,lower,30,新疆
63,wjt,lower,30,新疆
64,ra,lower,0,北京
64,ra,lower,1,天津
64,wjt,lower,1,天津
64,ra,lower,2,河北
64,ra,lower,3,山西
64,wjt,lower,3,山西
64,ra,lower,4,内蒙古
64,wjt,lower,4,内蒙古
64,ra,lower,5,辽宁
64,ra,lower,6,吉林
64,wjt,lower,6,吉林
64,ra,lower,7,黑龙江
64,wjt,lower,7,黑龙江
64,ra,lower,8,上海
64,ra,lower,9,江苏
64,wjt,upper,9,江苏
64,ra,lower,10,浙江
64,wjt,upper,10,浙江
64,ra,lower,11,安徽
64,ra,lower,12,福建
64,ra,lower,13,江西
64,ra,lower,14,山东
64,wjt,upper,14,山东
64,ra,lower,15,河南
64,wjt,upper,15,河南
64,ra,lower,16,湖北
64,wjt,upper,16,湖北
64,ra,lower,17,湖南
64,ra,lower,18,广东
64,wjt,upper,18,广东
64,ra,lower,19,广西
64,wjt,lower,19,广西
64,ra,lower,20,海南
64,wjt,lower,20,海南
64,ra,lower,21,重庆
64,wjt,lower,21,重庆
64,ra,lower,22,四川
64,wjt,upper,22,四川
64,ra,lower,23,贵州
64,wjt,lower,23,贵州
64,ra,lower,24,云南
64,ra,lower,25,西藏
64,wjt,lower,25,西藏
64,ra,lower,26,陕西
64,ra,lower,27,甘肃
64,wjt,lower,27,甘肃
64,ra,lower,28,青海
64,wjt,lower,28,青海
64,ra,lower,29,宁夏
64,wjt,lower,29,宁夏
64,ra,lower,30,新疆
64,wjt,lower,30,新疆
65,ra,lower,0,北京
65,ra,lower,1,天津
65,wjt,lower,1,天津
65,ra,lower,2,河北
65,ra,lower,3,山西
65,wjt,lower,3,山西
65,ra,lower,4,内蒙古
65,wjt,lower,4,内蒙古
65,ra,lower,5,辽宁
65,ra,lower,6,吉林
65,wjt,lower,6,吉林
65,ra,lower,7,黑龙江
65,wjt,lower,7,黑龙江
65,ra,lower,8,上海
65,ra,lower,9,江苏
65,wjt,upper,9,江苏
65,ra,lower,10,浙江
65,wjt,upper,10,浙江
65,ra,lower,11,安徽
65,ra,lower,12,福建
65,ra,lower,13,江西
65,ra,lower,14,山东
65,wjt,upper,14,山东
65,ra,lower,15,河南
65,wjt,upper,15,河南
65,ra,lower,16,湖北
65,wjt,upper,16,湖北
65,ra,lower,17,湖南
65,ra,lower,18,广东
65,wjt,upper,18,广东
65,ra,lower,19,广西
65,wjt,lower,19,广西
65,ra,lower,20,海南
65,wjt,lower,20,海南
65,ra,lower,21,重庆
65,wjt,lower,21,重庆
65,ra,lower,22,四川
65,wjt,upper,22,四川
65,ra,lower,23,贵州
65,wjt,lower,23,贵州
65,ra,lower,24,云南
65,ra,lower,25,西藏
65,wjt,lower,25,西藏
65,ra,lower,26,陕西
65,ra,lower,27,甘肃
65,wjt,lower,27,甘肃
65,ra,lower,28,青海
65,wjt,lower,28,青海
65,ra,lower,29,宁夏
65,wjt,lower,29,宁夏
65,ra,lower,30,新疆
65,wjt,lower,30,新疆
66,ra,lower,0,北京
66,ra,lower,1,天津
66,wjt,lower,1,天津
66,ra,lower,2,河北
66,ra,lower,3,山西
66,wjt,lower,3,山西
66,ra,lower,4,内蒙古
66,wjt,lower,4,内蒙古
66,ra,lower,5,辽宁
66,ra,lower,6,吉林
66,wjt,lower,6,吉林
66,ra,lower,7,黑龙江
66,wjt,lower,7,黑龙江
66,ra,lower,8,上海
66,ra,lower,9,江苏
66,wjt,upper,9,江苏
66,ra,lower,10,浙江
66,wjt,upper,10,浙江
66,ra,lower,11,安徽
66,ra,lower,12,福建
66,ra,lower,13,江西
66,ra,lower,14,山东
66,wjt,upper,14,山东
66,ra,lower,15,河南
66,wjt,upper,15,河南
66,ra,lower,16,湖北
66,wjt,upper,16,湖北
66,ra,lower,17,湖南
66,ra,lower,18,广东
66,wjt,upper,18,广东
66,ra,lower,19,广西
66,wjt,lower,19,广西
66,ra,lower,20,海南
66,wjt,lower,20,海南
66,ra,lower,21,重庆
66,wjt,lower,21,重庆
66,ra,lower,22,四川
66,wjt,upper,22,四川
66,ra,lower,23,贵州
66,wjt,lower,23,贵州
66,ra,lower,24,云南
66,ra,lower,25,西藏
66,wjt,lower,25,西藏
66,ra,lower,26,陕西
66,ra,lower,27,甘肃
66,wjt,lower,27,甘肃
66,ra,lower,28,青海
66,wjt,lower,28,青海
66,ra,lower,29,宁夏
66,wjt,lower,29,宁夏
66,ra,lower,30,新疆
66,wjt,lower,30,新疆
67,ra,lower,0,北京
67,ra,lower,1,天津
67,wjt,lower,1,天津
67,ra,lower,2,河北
67,ra,lower,3,山西
67,wjt,lower,3,山西
67,ra,lower,4,内蒙古
67,wjt,lower,4,内蒙古
67,ra,lower,5,辽宁
67,ra,lower,6,吉林
67,wjt,lower,6,吉林
67,ra,lower,7,黑龙江
67,wjt,lower,7,黑龙江
67,ra,lower,8,上海
67,ra,lower,9,江苏
67,wjt,upper,9,江苏
67,ra,lower,10,浙江
67,wjt,upper,10,浙江
67,ra,lower,11,安徽
67,ra,lower,12,福建
67,ra,lower,13,江西
67,ra,lower,14,山东
67,wjt,upper,14,山东
67,ra,lower,15,河南
67,wjt,upper,15,河南
67,ra,lower,16,湖北
67,wjt,upper,16,湖北
67,ra,lower,17,湖南
67,ra,lower,18,广东
67,wjt,upper,18,广东
67,ra,lower,19,广西
67,wjt,lower,19,广西
67,ra,lower,20,海南
67,wjt,lower,20,海南
67,ra,lower,21,重庆
67,wjt,lower,21,重庆
67,ra,lower,22,四川
67,wjt,upper,22,四川
67,ra,lower,23,贵州
67,wjt,lower,23,贵州
67,ra,lower,24,云南
67,ra,lower,25,西藏
67,wjt,lower,25,西藏
67,ra,lower,26,陕西
67,ra,lower,27,甘肃
67,wjt,lower,27,甘肃
67,ra,lower,28,青海
67,wjt,lower,28,青海
67,ra,lower,29,宁夏
67,wjt,lower,29,宁夏
67,ra,lower,30,新疆
67,wjt,lower,30,新疆
68,ra,lower,0,北京
68,ra,lower,1,天津
68,wjt,lower,1,天津
68,ra,lower,2,河北
68,ra,lower,3,山西
68,wjt,lower,3,山西
68,ra,lower,4,内蒙古
68,wjt,lower,4,内蒙古
68,ra,lower,5,辽宁
68,ra,lower,6,吉林
68,wjt,lower,6,吉林
68,ra,lower,7,黑龙江
68,wjt,lower,7,黑龙江
68,ra,lower,8,上海
68,ra,lower,9,江苏
68,wjt,upper,9,江苏
68,ra,lower,10,浙江
68,wjt,upper,10,浙江
68,ra,lower,11,安徽
68,ra,lower,12,福建
68,ra,lower,13,江西
68,ra,lower,14,山东
68,wjt,upper,14,山东
68,ra,lower,15,河南
68,wjt,upper,15,河南
68,ra,lower,16,湖北
68,wjt,upper,16,湖北
68,ra,lower,17,湖南
68,ra,lower,18,广东
68,wjt,upper,18,广东
68,ra,lower,19,广西
68,wjt,lower,19,广西
68,ra,lower,20,海南
68,wjt,lower,20,海南
68,ra,lower,21,重庆
68,wjt,lower,21,重庆
68,ra,lower,22,四川
68,wjt,upper,22,四川
68,ra,lower,23,贵州
68,wjt,lower,23,贵州
68,ra,lower,24,云南
68,ra,lower,25,西藏
68,wjt,lower,25,西藏
68,ra,lower,26,陕西
68,ra,lower,27,甘肃
68,wjt,lower,27,甘肃
68,ra,lower,28,青海
68,wjt,lower,28,青海
68,ra,lower,29,宁夏
68,wjt,lower,29,宁夏
68,ra,lower,30,新疆
68,wjt,lower,30,新疆
69,ra,lower,0,北京
69,ra,lower,1,天津
69,wjt,lower,1,天津
69,ra,lower,2,河北
69,ra,lower,3,山西
69,wjt,lower,3,山西
69,ra,lower,4,内蒙古
69,wjt,lower,4,内蒙古
69,ra,lower,5,辽宁
69,ra,lower,6,吉林
69,wjt,lower,6,吉林
69,ra,lower,7,黑龙江
69,wjt,lower,7,黑龙江
69,ra,lower,8,上海
69,ra,lower,9,江苏
69,wjt,upper,9,江苏
69,ra,lower,10,浙江
69,wjt,upper,10,浙江
69,ra,lower,11,安徽
69,ra,lower,12,福建
69,ra,lower,13,江西
69,ra,lower,14,山东
69,wjt,upper,14,山东
69,ra,lower,15,河南
69,wjt,upper,15,河南
69,ra,lower,16,湖北
69,wjt,upper,16,湖北
69,ra,lower,17,湖南
69,ra,lower,18,广东
69,wjt,upper,18,广东
69,ra,lower,19,广西
69,wjt,lower,19,广西
69,ra,lower,20,海南
69,wjt,lower,20,海南
69,ra,lower,21,重庆
69,wjt,lower,21,重庆
69,ra,lower,22,四川
69,wjt,upper,22,四川
69,ra,lower,23,贵州
69,wjt,lower,23,贵州
69,ra,lower,24,云南
69,ra,lower,25,西藏
69,wjt,lower,25,西藏
69,ra,lower,26,陕西
69,ra,lower,27,甘肃
69,wjt,lower,27,甘肃
69,ra,lower,28,青海
69,wjt,lower,28,青海
69,ra,lower,29,宁夏
69,wjt,lower,29,宁夏
69,ra,lower,30,新疆
69,wjt,lower,30,新疆
70,ra,lower,0,北京
70,ra,lower,1,天津
70,wjt,lower,1,天津
70,ra,lower,2,河北
70,ra,lower,3,山西
70,wjt,lower,3,山西
70,ra,lower,4,内蒙古
70,wjt,lower,4,内蒙古
70,ra,lower,5,辽宁
70,ra,lower,6,吉林
70,wjt,lower,6,吉林
70,ra,lower,7,黑龙江
70,wjt,lower,7,黑龙江
70,ra,lower,8,上海
70,ra,lower,9,江苏
70,wjt,upper,9,江苏
70,ra,lower,10,浙江
70,wjt,upper,10,浙江
70,ra,lower,11,安徽
70,ra,lower,12,福建
70,ra,lower,13,江西
70,ra,lower,14,山东
70,wjt,upper,14,山东
70,ra,lower,15,河南
70,wjt,upper,15,河南
70,ra,lower,16,湖北
70,wjt,upper,16,湖北
70,ra,lower,17,湖南
70,ra,lower,18,广东
70,wjt,upper,18,广东
70,ra,lower,19,广西
70,wjt,lower,19,广西
70,ra,lower,20,海南
70,wjt,lower,20,海南
70,ra,lower,21,重庆
70,wjt,lower,21,重庆
70,ra,lower,22,四川
70,wjt,upper,22,四川
70,ra,lower,23,贵州
70,wjt,lower,23,贵州
70,ra,lower,24,云南
70,ra,lower,25,西藏
70,wjt,lower,25,西藏
70,ra,lower,26,陕西
70,ra,lower,27,甘肃
70,wjt,lower,27,甘肃
70,ra,lower,28,青海
70,wjt,lower,28,青海
70,ra,lower,29,宁夏
70,wjt,lower,29,宁夏
70,ra,lower,30,新疆
70,wjt,lower,30,新疆
71,ra,lower,0,北京
71,ra,lower,1,天津
71,wjt,lower,1,天津
71,ra,lower,2,河北
71,ra,lower,3,山西
71,wjt,lower,3,山西
71,ra,lower,4,内蒙古
71,wjt,lower,4,内蒙古
71,ra,lower,5,辽宁
71,ra,lower,6,吉林
71,wjt,lower,6,吉林
71,ra,lower,7,黑龙江
71,wjt,lower,7,黑龙江
71,ra,lower,8,上海
71,ra,lower,9,江苏
71,wjt,upper,9,江苏
71,ra,lower,10,浙江
71,wjt,upper,10,浙江
71,ra,lower,11,安徽
71,ra,lower,12,福建
71,ra,lower,13,江西
71,ra,lower,14,山东
71,wjt,upper,14,山东
71,ra,lower,15,河南
71,wjt,upper,15,河南
71,ra,lower,16,湖北
71,wjt,upper,16,湖北
71,ra,lower,17,湖南
71,ra,lower,18,广东
71,wjt,upper,18,广东
71,ra,lower,19,广西
71,wjt,lower,19,广西
71,ra,lower,20,海南
71,wjt,lower,20,海南
71,ra,lower,21,重庆
71,wjt,lower,21,重庆
71,ra,lower,22,四川
71,wjt,upper,22,四川
71,ra,lower,23,贵州
71,wjt,lower,23,贵州
71,ra,lower,24,云南
71,ra,lower,25,西藏
71,wjt,lower,25,西藏
71,ra,lower,26,陕西
71,ra,lower,27,甘肃
71,wjt,lower,27,甘肃
71,ra,lower,28,青海
71,wjt,lower,28,青海
71,ra,lower,29,宁夏
71,wjt,lower,29,宁夏
71,ra,lower,30,新疆
71,wjt,lower,30,新疆
72,ra,lower,0,北京
72,ra,lower,1,天津
72,wjt,lower,1,天津
72,ra,lower,2,河北
72,ra,lower,3,山西
72,wjt,lower,3,山西
72,ra,lower,4,内蒙古
72,wjt,lower,4,内蒙古
72,ra,lower,5,辽宁
72,ra,lower,6,吉林
72,wjt,lower,6,吉林
72,ra,lower,7,黑龙江
72,wjt,lower,7,黑龙江
72,ra,lower,8,上海
72,ra,lower,9,江苏
72,wjt,upper,9,江苏
72,ra,lower,10,浙江
72,wjt,upper,10,浙江
72,ra,lower,11,安徽
72,ra,lower,12,福建
72,ra,lower,13,江西
72,ra,lower,14,山东
72,wjt,upper,14,山东
72,ra,lower,15,河南
72,wjt,upper,15,河南
72,ra,lower,16,湖北
72,wjt,upper,16,湖北
72,ra,lower,17,湖南
72,ra,lower,18,广东
72,wjt,upper,18,广东
72,ra,lower,19,广西
72,wjt,lower,19,广西
72,ra,lower,20,海南
72,wjt,lower,20,海南
72,ra,lower,21,重庆
72,wjt,lower,21,重庆
72,ra,lower,22,四川
72,wjt,upper,22,四川
72,ra,lower,23,贵州
72,wjt,lower,23,贵州
72,ra,lower,24,云南
72,ra,lower,25,西藏
72,wjt,lower,25,西藏
72,ra,lower,26,陕西
72,ra,lower,27,甘肃
72,wjt,lower,27,甘肃
72,ra,lower,28,青海
72,wjt,lower,28,青海
72,ra,lower,29,宁夏
72,wjt,lower,29,宁夏
72,ra,lower,30,新疆
72,wjt,lower,30,新疆
73,ra,lower,0,北京
73,ra,lower,1,天津
73,wjt,lower,1,天津
73,ra,lower,2,河北
73,ra,lower,3,山西
73,wjt,lower,3,山西
73,ra,lower,4,内蒙古
73,wjt,lower,4,内蒙古
73,ra,lower,5,辽宁
73,ra,lower,6,吉林
73,wjt,lower,6,吉林
73,ra,lower,7,黑龙江
73,wjt,lower,7,黑龙江
73,ra,lower,8,上海
73,ra,lower,9,江苏
73,wjt,upper,9,江苏
73,ra,lower,10,浙江
73,wjt,upper,10,浙江
73,ra,lower,11,安徽
73,ra,lower,12,福建
73,ra,lower,13,江西
73,ra,lower,14,山东
73,wjt,upper,14,山东
73,ra,lower,15,河南
73,wjt,upper,15,河南
73,ra,lower,16,湖北
73,wjt,upper,16,湖北
73,ra,lower,17,湖南
73,ra,lower,18,广东
73,wjt,upper,18,广东
73,ra,lower,19,广西
73,wjt,lower,19,广西
73,ra,lower,20,海南
73,wjt,lower,20,海南
73,ra,lower,21,重庆
73,wjt,lower,21,重庆
73,ra,lower,22,四川
73,wjt,upper,22,四川
73,ra,lower,23,贵州
73,wjt,lower,23,贵州
73,ra,lower,24,云南
73,ra,lower,25,西藏
73,wjt,lower,25,西藏
73,ra,lower,26,陕西
73,ra,lower,27,甘肃
73,wjt,lower,27,甘肃
73,ra,lower,28,青海
73,wjt,lower,28,青海
73,ra,lower,29,宁夏
73,wjt,lower,29,宁夏
73,ra,lower,30,新疆
73,wjt,lower,30,新疆
74,ra,lower,0,北京
74,ra,lower,1,天津
74,wjt,lower,1,天津
74,ra,lower,2,河北
74,ra,lower,3,山西
74,wjt,lower,3,山西
74,ra,lower,4,内蒙古
74,wjt,lower,4,内蒙古
74,ra,lower,5,辽宁
74,ra,lower,6,吉林
74,wjt,lower,6,吉林
74,ra,lower,7,黑龙江
74,wjt,lower,7,黑龙江
74,ra,lower,8,上海
74,ra,lower,9,江苏
74,wjt,upper,9,江苏
74,ra,lower,10,浙江
74,wjt,upper,10,浙江
74,ra,lower,11,安徽
74,ra,lower,12,福建
74,ra,lower,13,江西
74,ra,lower,14,山东
74,wjt,upper,14,山东
74,ra,lower,15,河南
74,wjt,upper,15,河南
74,ra,lower,16,湖北
74,wjt,upper,16,湖北
74,ra,lower,17,湖南
74,ra,lower,18,广东
74,wjt,upper,18,广东
74,ra,lower,19,广西
74,wjt,lower,19,广西
74,ra,lower,20,海南
74,wjt,lower,20,海南
74,ra,lower,21,重庆
74,wjt,lower,21,重庆
74,ra,lower,22,四川
74,wjt,upper,22,四川
74,ra,lower,23,贵州
74,wjt,lower,23,贵州
74,ra,lower,24,云南
74,ra,lower,25,西藏
74,wjt,lower,25,西藏
74,ra,lower,26,陕西
74,ra,lower,27,甘肃
74,wjt,lower,27,甘肃
74,ra,lower,28,青海
74,wjt,lower,28,青海
74,ra,lower,29,宁夏
74,wjt,lower,29,宁夏
74,ra,lower,30,新疆
74,wjt,lower,30,新疆
75,ra,lower,0,北京
75,ra,lower,1,天津
75,wjt,lower,1,天津
75,ra,lower,2,河北
75,ra,lower,3,山西
75,wjt,lower,3,山西
75,ra,lower,4,内蒙古
75,wjt,lower,4,内蒙古
75,ra,lower,5,辽宁
75,ra,lower,6,吉林
75,wjt,lower,6,吉林
75,ra,lower,7,黑龙江
75,wjt,lower,7,黑龙江
75,ra,lower,8,上海
75,ra,lower,9,江苏
75,wjt,upper,9,江苏
75,ra,lower,10,浙江
75,wjt,upper,10,浙江
75,ra,lower,11,安徽
75,ra,lower,12,福建
75,ra,lower,13,江西
75,ra,lower,14,山东
75,wjt,upper,14,山东
75,ra,lower,15,河南
75,wjt,upper,15,河南
75,ra,lower,16,湖北
75,wjt,upper,16,湖北
75,ra,lower,17,湖南
75,ra,lower,18,广东
75,wjt,upper,18,广东
75,ra,lower,19,广西
75,wjt,lower,19,广西
75,ra,lower,20,海南
75,wjt,lower,20,海南
75,ra,lower,21,重庆
75,wjt,lower,21,重庆
75,ra,lower,22,四川
75,wjt,upper,22,四川
75,ra,lower,23,贵州
75,wjt,lower,23,贵州
75,ra,lower,24,云南
75,ra,lower,25,西藏
75,wjt,lower,25,西藏
75,ra,lower,26,陕西
75,ra,lower,27,甘肃
75,wjt,lower,27,甘肃
75,ra,lower,28,青海
75,wjt,lower,28,青海
75,ra,lower,29,宁夏
75,wjt,lower,29,宁夏
75,ra,lower,30,新疆
75,wjt,lower,30,新疆
76,ra,lower,0,北京
76,ra,lower,1,天津
76,wjt,lower,1,天津
76,ra,lower,2,河北
76,ra,lower,3,山西
76,wjt,lower,3,山西
76,ra,lower,4,内蒙古
76,wjt,lower,4,内蒙古
76,ra,lower,5,辽宁
76,ra,lower,6,吉林
76,wjt,lower,6,吉林
76,ra,lower,7,黑龙江
76,wjt,lower,7,黑龙江
76,ra,lower,8,上海
76,ra,lower,9,江苏
76,wjt,upper,9,江苏
76,ra,lower,10,浙江
76,wjt,upper,10,浙江
76,ra,lower,11,安徽
76,ra,lower,12,福建
