stage,turn,province,HJB_converged,HJB_classification,KFE_classification,overall_validity
OUTER_TRAJECTORY,20,黑龙江,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,上海,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,江苏,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,浙江,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,安徽,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,福建,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,江西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,山东,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,河南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,湖北,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,湖南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,广东,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,广西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,海南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,重庆,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,四川,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,贵州,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,云南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,西藏,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,陕西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,甘肃,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,青海,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,宁夏,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,新疆,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,北京,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,天津,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,河北,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,山西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,内蒙古,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,辽宁,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,吉林,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,黑龙江,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,上海,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,江苏,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,浙江,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,安徽,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,福建,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,江西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,山东,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,河南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,湖北,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,湖南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,广东,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,广西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,海南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,重庆,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,四川,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,贵州,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,云南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,西藏,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,陕西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,甘肃,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,青海,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,宁夏,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,新疆,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,北京,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,天津,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,河北,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,山西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,内蒙古,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,辽宁,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,吉林,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,黑龙江,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,上海,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,江苏,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,浙江,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,安徽,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,福建,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,江西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,山东,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,河南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,湖北,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,湖南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,广东,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,广西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,海南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,重庆,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,四川,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,贵州,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,云南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,西藏,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,陕西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,甘肃,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,青海,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,宁夏,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,22,新疆,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,北京,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,天津,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,河北,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,山西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,内蒙古,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,辽宁,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,吉林,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,黑龙江,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,上海,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,江苏,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,浙江,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,安徽,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,福建,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,江西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,山东,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,河南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,湖北,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,湖南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,广东,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,广西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,海南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,重庆,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,四川,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,贵州,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,云南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,西藏,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,陕西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,甘肃,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,青海,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,宁夏,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,23,新疆,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,北京,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,天津,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,河北,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,山西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,内蒙古,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,辽宁,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,吉林,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,黑龙江,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,上海,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,江苏,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,浙江,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,安徽,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,福建,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,江西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,山东,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,河南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,湖北,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,湖南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,广东,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,广西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,海南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,重庆,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,四川,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,贵州,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,云南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,西藏,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,陕西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,甘肃,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,青海,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,宁夏,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,24,新疆,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,北京,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,天津,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,河北,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,山西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,内蒙古,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,辽宁,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,吉林,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,黑龙江,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,上海,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,江苏,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,浙江,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,安徽,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,福建,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,江西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,山东,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,河南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,湖北,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,湖南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,广东,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,广西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,海南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,重庆,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,四川,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,贵州,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,云南,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,西藏,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,陕西,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,甘肃,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,青海,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,宁夏,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,新疆,True,HJB_CONVERGED,DIAGNOSTIC_ONLY,DIAGNOSTIC_ONLY
