snapshot,row,i_b,i_a,i_z,face,negative_row,leak,outward_budget_violation,budget_b,budget_a,captured_b,captured_a,operator_b,operator_a,row_sum,neighbors_and_signed_A
python_trajectory_401,251,11,12,0,interior,0.0,0.0,0.0,-1984.8441343307675,-81.25254392341668,-1984.8441343307675,-81.25254392341668,-1984.8441343307659,-81.2525439234123,4.719002966169228e-13,231:155.45810653313134 250:5387.434078897797 251:-5544.3037918429009 271:1.0782730786396524 651:0.33333333333333331
python_trajectory_401,253,13,12,0,interior,0.0,0.0,0.0,-1998.4831639360193,-81.79660911247508,-1998.483163936019,-81.79660911247508,-1998.4831639360182,-81.79660911247993,4.1505687775611477e-13,233:156.49183039234231 252:5424.4543021120517 253:-5582.3577389163665 273:1.0782730786396524 653:0.33333333333333331
python_trajectory_401,272,12,13,0,interior,0.0,0.0,0.0,-2050.901646473532,-87.37726471421269,-2050.901646473532,-87.37726471421269,-2050.901646473536,-87.3772647142089,-7.921441280700492e-14,252:167.18295798108721 271:5566.7330404281574 272:-5735.4154867666612 292:1.1661550240830976 672:0.33333333333333331
python_trajectory_401,274,14,13,0,interior,0.0,0.0,0.0,-2041.3345107169175,-86.99152861637259,-2041.3345107169175,-86.99152861637259,-2041.334510716916,-86.99152861636529,4.323763569402672e-13,254:166.45005939519103 273:5540.7651005173466 274:-5708.7146482699536 294:1.1661550240830976 674:0.33333333333333331
python_trajectory_401,279,19,13,0,upper_b,0.0,0.008540662654115698,0.0,-3.979248292971305,3.2856154539264817,-3.979248292971306,3.2856154539264817,-4.025098166167085,3.2271793410299088,-0.008540662654115294,278:10.809357457861942 279:-17.393900816309706 299:6.2426693624603153 679:0.33333333333333331
python_trajectory_401,287,7,14,0,interior,0.0,0.0,0.0,-2025.8006690225816,-89.72145877797634,-2025.8006690225816,-89.72145877797634,-2025.8006690225807,-89.7214587779818,-1.1252110354575962e-13,267:171.72270415059603 286:5498.601815918435 287:-5671.9097858748055 307:1.2519324724409948 687:0.33333333333333331
python_trajectory_401,288,8,14,0,interior,0.0,0.0,0.0,-2062.1418813105583,-91.24622765499619,-2062.1418813105583,-91.24622765499619,-2062.141881310557,-91.2462276549923,2.958744360626042e-14,268:174.61976501693377 287:5597.242249271515 288:-5773.4472800942231 308:1.2519324724409948 688:0.33333333333333331
python_trajectory_401,292,12,14,0,interior,0.0,0.0,0.0,-2014.7102693741158,-89.25245502486271,-2014.7102693741158,-89.25245502486271,-2014.7102693741178,-89.25245502485636,6.832867605055526e-13,272:170.83159701968015 291:5468.4993025868853 292:-5640.9161654123391 312:1.2519324724409948 692:0.33333333333333331
python_trajectory_401,293,13,14,0,interior,0.0,0.0,0.0,-2047.033014087654,-90.61718635301689,-2047.033014087654,-90.61718635301689,-2047.0330140876501,-90.61718635301081,5.411782133535326e-13,273:173.42458654317309 292:5556.2324668093461 293:-5731.242319158293 313:1.2519324724409948 693:0.33333333333333331
python_trajectory_401,294,14,14,0,interior,0.0,0.0,0.0,-2047.3458803593212,-90.6305983351088,-2047.3458803593212,-90.6305983351088,-2047.3458803593182,-90.63059833510492,5.411782133535326e-13,274:173.45006930914772 293:5557.0816752610144 294:-5732.1170103759359 314:1.2519324724409948 694:0.33333333333333331
python_trajectory_401,296,16,14,0,interior,0.0,0.0,0.0,-2007.7124148700473,-88.95547588283554,-2007.712414870047,-88.95547588283554,-2007.7124148700418,-88.95547588283084,6.548650510751486e-13,276:170.26733664982854 295:5449.5051260758419 296:-5621.3577285314441 316:1.2519324724409948 696:0.33333333333333331
python_trajectory_401,297,17,14,0,interior,0.0,0.0,0.0,-2037.6431572939243,-90.22424978807565,-2037.6431572939246,-90.22424978807565,-2037.6431572939266,-90.2242497880798,2.0011770018868447e-13,277:172.67800706978474 296:5530.7457126549371 297:-5705.0089855304959 317:1.2519324724409948 697:0.33333333333333331
python_trajectory_401,299,19,14,0,upper_b,0.0,0.008487351232936138,0.0,-3.876115552719536,3.31505916963746,-3.8761155527195363,3.31505916963746,-3.921679227759506,3.2525207921316204,-0.008487351232936369,298:10.529372422900247 299:-17.16980552977769 319:6.2986124223111739 699:0.33333333333333331
python_trajectory_401,310,10,15,0,interior,0.0,0.0,0.0,-1993.8268423136524,-91.56515782904941,-1993.8268423136524,-91.56515782904941,-1993.8268423136503,-91.565157829046,1.166289287368727e-13,290:175.30771666671913 309:5411.8157148513419 310:-5588.7906816429195 330:1.3339167915252244 710:0.33333333333333331
python_trajectory_401,311,11,15,0,interior,0.0,0.0,0.0,-2021.1296919350252,-92.77211957788735,-2021.1296919350252,-92.77211957788735,-2021.1296919350218,-92.77211957787651,5.997979890537408e-13,291:177.60094398951122 310:5485.9234495379251 311:-5665.1916436522943 331:1.3339167915252244 711:0.33333333333333331
python_trajectory_401,313,13,15,0,interior,0.0,0.0,0.0,-1969.3914503570902,-90.47215192787306,-1969.3914503570902,-90.47215192787306,-1969.3914503570886,-90.47215192787982,-1.1074474670635936e-13,293:173.23100545448406 312:5345.4910795406731 313:-5520.3893351200159 333:1.3339167915252244 713:0.33333333333333331
python_trajectory_401,314,14,15,0,interior,0.0,0.0,0.0,-1973.2290788433104,-90.64519886943921,-1973.2290788433102,-90.64519886943921,-1973.2290788433063,-90.64519886944319,6.282196984841448e-13,294:173.55979464345975 313:5355.9074997175567 314:-5531.1345444858744 334:1.3339167915252244 714:0.33333333333333331
python_trajectory_401,316,16,15,0,interior,0.0,0.0,0.0,-1971.6801515010784,-90.5761924146815,-1971.6801515010784,-90.5761924146815,-1971.6801515010754,-90.57619241467611,3.136380044566067e-14,296:173.42868237942008 315:5351.7032683600692 316:-5526.7992008643478 336:1.3339167915252244 716:0.33333333333333331
python_trajectory_401,317,17,15,0,interior,0.0,0.0,0.0,-1972.7660619268863,-90.62537263062438,-1972.7660619268863,-90.62537263062438,-1972.766061926892,-90.62537263062106,-5.390132784555135e-14,297:173.52212478971157 316:5354.6507395158342 317:-5529.8401144304044 337:1.3339167915252244 717:0.33333333333333331
python_trajectory_401,337,17,16,0,interior,0.0,0.0,0.0,-1948.850147325228,-92.58845849105273,-1948.8501473252277,-92.58845849105273,-1948.8501473252281,-92.58845849104992,1.6858736628933002e-13,317:177.32740493556506 336:5289.7361141684751 337:-5468.8061862399381 357:1.4093338025648525 737:0.33333333333333331
python_trajectory_401,338,18,16,0,interior,0.0,0.0,0.0,-1965.7086674570594,-93.37807139534792,-1965.7086674570592,-93.37807139534792,-1965.7086674570542,-93.3780713953428,7.370215548974102e-13,318:178.82766945372592 337:5335.4949545263034 338:-5516.0652911159268 358:1.4093338025648525 738:0.33333333333333331
python_trajectory_401,339,19,16,0,upper_b,0.0,0.0,0.0,-1986.5235326586137,-94.34348937962798,-1986.5235326586137,-94.34348937962798,-1986.5235326586082,-94.34348937961923,7.370215548974102e-13,319:180.66196362385804 338:5391.992445787665 339:-5574.3970765474205 359:1.4093338025648525 739:0.33333333333333331
python_trajectory_401,342,2,17,0,interior,0.0,0.0,0.0,-1968.0134049515154,-96.46692574312519,-1968.0134049515154,-96.46692574312519,-1968.013404951516,-96.46692574312227,5.831446436843635e-13,322:184.76093134197185 341:5341.7506705826845 342:-5528.3187076880231 362:1.4737724300339849 742:0.33333333333333331
python_trajectory_401,351,11,17,0,interior,0.0,0.0,0.0,-1953.456427099171,-95.77314408893534,-1953.456427099171,-95.77314408893534,-1953.456427099169,-95.77314408892461,6.968314814059795e-13,331:183.44274619901114 350:5302.2388735548921 351:-5487.4887255172698 371:1.4737724300339849 751:0.33333333333333331
python_trajectory_401,353,13,17,0,interior,0.0,0.0,0.0,-1967.2198711244787,-96.43697071091697,-1967.2198711244787,-96.43697071091697,-1967.2198711244782,-96.43697071091346,2.705058399499194e-13,333:184.70401678077624 352:5339.5967930521556 353:-5526.1079155962989 373:1.4737724300339849 753:0.33333333333333331
python_trajectory_401,355,15,17,0,interior,0.0,0.0,0.0,-2009.5290571438404,-98.44717348054341,-2009.5290571438404,-98.44717348054341,-2009.5290571438381,-98.44717348054009,6.399880625451715e-13,335:188.52340204306648 354:5454.4360122475664 355:-5644.7665200539996 375:1.4737724300339849 755:0.33333333333333331
python_trajectory_401,356,16,17,0,interior,0.0,0.0,0.0,-2045.7673679094876,-100.13553795953416,-2045.7673679094873,-100.13553795953416,-2045.767367909484,-100.13553795953966,-1.2739809207573671e-13,336:191.7312945531489 355:5552.797141468609 356:-5746.3355417851253 376:1.4737724300339849 756:0.33333333333333331
python_trajectory_401,357,17,17,0,interior,0.0,0.0,0.0,-2040.0612900689164,-99.8720403040697,-2040.0612900689166,-99.8720403040697,-2040.0612900689189,-99.87204030406328,5.263012248235555e-13,337:191.23064900776643 356:5537.309215901344 357:-5730.3469706724773 377:1.4737724300339849 757:0.33333333333333331
python_trajectory_401,361,1,18,0,interior,0.0,0.0,0.0,-1986.0194561901412,-100.27041650885376,-1986.0194561901412,-100.27041650885376,-1986.0194561901415,-100.27041650884713,6.399880625451715e-13,341:192.03420837911983 360:5390.6242382303826 361:-5584.5121969551328 381:1.5204170122976806 761:0.33333333333333331
python_trajectory_401,365,5,18,0,interior,0.0,0.0,0.0,-1941.2778504982264,-98.06249698263832,-1941.2778504982264,-98.06249698263832,-1941.2778504982266,-98.06249698263493,3.273492588107274e-13,345:187.8391612793105 364:5269.1827370666142 365:-5458.8756486915554 385:1.5204170122976806 765:0.33333333333333331
python_trajectory_401,368,8,18,0,interior,0.0,0.0,0.0,-1971.6220812295996,-99.57153463914098,-1971.6220812295996,-99.57153463914098,-1971.6220812295976,-99.57153463913347,6.684097719755755e-13,348:190.70633282666554 367:5351.5456490517699 368:-5544.1057322240658 388:1.5204170122976806 768:0.33333333333333331
python_trajectory_401,370,10,18,0,interior,0.0,0.0,0.0,-1989.9612369305978,-100.47191351607766,-1989.9612369305978,-100.47191351607766,-1989.9612369305946,-100.471913516074,6.399880625451715e-13,350:192.41705269284523 369:5401.3233573830503 370:-5595.5941604215259 390:1.5204170122976806 770:0.33333333333333331
python_trajectory_401,371,11,18,0,interior,0.0,0.0,0.0,-1988.6922358487654,-100.41028980091278,-1988.6922358487654,-100.41028980091278,-1988.6922358487636,-100.41028980090415,6.115663531147675e-13,351:192.29996763403196 370:5397.8789258752204 371:-5592.0326438548827 391:1.5204170122976806 771:0.33333333333333331
python_trajectory_401,374,14,18,0,interior,0.0,0.0,0.0,-1987.0757320853872,-100.332356255962,-1987.0757320853872,-100.332356255962,-1987.0757320853868,-100.33235625595627,1.4710455076283324e-14,354:192.15189389862547 373:5393.4912728031932 374:-5587.4969170474496 394:1.5204170122976806 774:0.33333333333333331
python_trajectory_401,375,15,18,0,interior,0.0,0.0,0.0,-1988.180746263244,-100.38673566990634,-1988.180746263244,-100.38673566990634,-1988.1807462632414,-100.38673566990111,5.263012248235555e-13,355:192.25521478511973 374:5396.4905970002328 375:-5590.599562130983 395:1.5204170122976806 775:0.33333333333333331
python_trajectory_401,378,18,18,0,interior,0.0,0.0,0.0,-1976.2861061319338,-99.8047560654437,-1976.2861061319338,-99.8047560654437,-1976.286106131929,-99.80475606543406,7.252531908363835e-13,358:191.14945353664072 377:5364.2051452152482 378:-5557.2083490975192 398:1.5204170122976806 778:0.33333333333333331
python_trajectory_401,380,0,19,0,lower_b+upper_a,1.0,0.0,0.81,2.5490765308744425,0.81,2.5490765308744425,0.81,2.549076530874442,0.8100000000000067,7.216449660063518e-16,360:-1.5390000000000001 380:-5.7132553457068189 381:6.9189220123734865 780:0.33333333333333331
python_trajectory_401,381,1,19,0,upper_a,1.0,0.0,0.81,0.0,0.81,0.0,0.81,0.0,0.8100000000000014,5.551115123125783e-17,361:-1.5390000000000001 381:1.2056666666666669 781:0.33333333333333331
python_trajectory_401,383,3,19,0,upper_a,0.0,0.0,0.0,-1950.386015100683,-101.35131104230156,-1950.386015100683,-101.35131104230156,-1950.3860151006845,-101.35131104228883,3.88411525165111e-13,363:192.56749098037298 382:5293.904898130425 383:-5486.8057224441309 783:0.33333333333333331
python_trajectory_401,384,4,19,0,upper_a,0.0,0.0,0.0,-1960.6605816164283,-101.87762100492094,-1960.6605816164283,-101.87762100492094,-1960.6605816164272,-101.87762100491334,6.442069100387471e-13,364:193.5674799093498 383:5321.7930072445906 384:-5515.6938204872731 784:0.33333333333333331
python_trajectory_401,385,5,19,0,upper_a,1.0,0.0,0.81,-12.820436085611979,0.81,-12.820436085611977,0.81,-12.82043608561198,0.8100000000000209,-1.0547118733938987e-15,365:-1.5390000000000001 384:34.798326518089652 385:-33.592659851422987 785:0.33333333333333331
python_trajectory_401,386,6,19,0,upper_a,0.0,0.0,0.0,-1955.8073687146234,-101.63280258937677,-1955.8073687146234,-101.63280258937677,-1955.8073687146248,-101.63280258936963,1.0419443086107094e-13,366:193.10232491981586 385:5308.6200007968346 386:-5502.0556590499837 786:0.33333333333333331
python_trajectory_401,387,7,19,0,upper_a,0.0,0.0,0.0,-1966.9747575895285,-102.20162445123522,-1966.9747575895285,-102.20162445123522,-1966.9747575895271,-102.20162445122939,5.305200723171311e-13,367:194.18308645734692 386:5338.931484885863 387:-5533.4479046765427 787:0.33333333333333331
python_trajectory_401,390,10,19,0,upper_a,0.0,0.0,0.0,-1982.238257555086,-102.9744207532499,-1982.238257555086,-102.9744207532499,-1982.2382575550837,-102.97442075324459,6.726286194691511e-13,370:195.65139943117484 389:5380.3609847923753 390:-5576.3457175568828 790:0.33333333333333331
python_trajectory_401,391,11,19,0,upper_a,0.0,0.0,0.0,-1982.3464240579146,-102.98023896409542,-1982.3464240579146,-102.98023896409542,-1982.346424057915,-102.98023896409238,-9.492406860545088e-15,371:195.66245403178132 390:5380.6545795857683 391:-5576.6503669508829 791:0.33333333333333331
python_trajectory_401,392,12,19,0,upper_a,0.0,0.0,0.0,-1982.451263824874,-102.98588931787303,-1982.4512638248739,-102.98588931787303,-1982.451263824877,-102.98588931787769,7.577272143066693e-14,372:195.67318970395877 391:5380.9391446675145 392:-5576.9456677048065 792:0.33333333333333331
python_trajectory_401,395,15,19,0,upper_a,0.0,0.0,0.0,-1982.6826461162977,-102.9986527497635,-1982.6826461162977,-102.9986527497635,-1982.6826461162939,-102.99865274975552,4.4525494402591903e-13,375:195.69744022455066 394:5381.5671823156645 395:-5577.597955873548 795:0.33333333333333331
python_trajectory_401,396,16,19,0,upper_a,1.0,0.0,0.81,-16.90521971103302,0.81,-16.90521971103302,0.81,-16.905219711033006,0.8100000000000209,-1.0547118733938987e-15,376:-1.5390000000000001 395:45.885596358518193 396:-44.679929691851527 796:0.33333333333333331
python_trajectory_401,397,17,19,0,upper_a,1.0,0.0,0.81,-17.805454286790354,0.81,-17.80545428679035,0.81,-17.805454286790404,0.8100000000000209,-1.0547118733938987e-15,377:-1.5390000000000001 396:48.329090207002388 397:-47.123423540335722 797:0.33333333333333331
python_trajectory_401,398,18,19,0,upper_a,0.0,0.0,0.0,-997.4652189737687,-6.892388511626301,-997.4652189737687,-6.892388511626301,-997.4652189737704,-6.892388511628719,-2.373101715136272e-13,378:13.095538172089972 397:2710.1184436229646 398:-2726.2601643939806 399:2.712849265592483 798:0.33333333333333331
python_trajectory_401,399,19,19,0,upper_b+upper_a,0.0,0.0,0.0,-996.4352987134297,-3.517449176957539,-996.4352987134297,-3.517449176957539,-996.435298713431,-3.5174491769600236,-3.541056337041937e-13,379:6.6831534362193246 398:2704.6100965078804 399:-2711.6265832774334 799:0.33333333333333331
python_trajectory_401,419,19,0,1,upper_b+lower_a,0.0,0.0086634895253846,0.003191811930404853,0.003191811930404853,0.0,0.003191811930404853,0.0,-0.04331744762692313,0.0,-0.008663489525384593,19:0.33333333333333331 419:-0.34199682285871791
python_trajectory_401,439,19,1,1,upper_b,0.0,0.00866348952537978,0.0,-3.336047438081354,1.1148359131507273,-3.336047438081355,1.1148359131507273,-3.382556697638666,1.110276181821579,-0.008663489525381596,39:0.33333333333333331 438:9.0636493928890545 439:-11.523834450734151 459:2.1181882349863819
python_trajectory_401,459,19,2,1,upper_b,0.0,0.008663489522636323,0.0,-3.8686987554300143,1.6159928773500263,-3.868698755430014,1.6159928773500263,-3.915208014972583,1.6068734146946184,-0.008663489522637124,59:0.33333333333333331 458:10.509417254261246 459:-13.921800544082267 479:3.0703864669650502
python_trajectory_401,477,17,3,1,interior,0.0,0.0,0.0,0.5398237688171728,2.085205375564469,0.5398237688171736,2.085205375564469,0.5398237688171434,2.0852053755644686,-6.106226635438361e-16,77:0.33333333333333331 476:12.292043367360424 477:-30.344546225559 478:13.75727931129275 497:3.9618902135724916
python_trajectory_401,479,19,3,1,upper_b,0.0,0.008663489419710908,0.0,-4.242765006527033,2.0046725782771966,-4.242765006527032,2.0046725782771966,-4.289274265517065,1.9909933844565995,-0.008663489419711456,79:0.33333333333333331 478:11.52473993570737 479:-15.675614657187088 499:3.8088778987266738
python_trajectory_401,497,17,4,1,interior,0.0,0.0,0.0,-0.29281469343988675,2.5091637587465567,-0.29281469343988675,2.5091637587465567,-0.2928146934399187,2.5091637587465474,-4.163336342344337e-15,97:0.33333333333333331 496:13.863529421735242 497:-32.033020579085445 498:13.068746682398407 517:4.7674111416184584
python_trajectory_401,499,19,4,1,upper_b,0.0,0.008663488118039757,0.0,-4.545237834246127,2.3355706966277894,-4.545237834246127,2.3355706966277894,-4.591747086248226,2.317331774274029,-0.008663488118037577,99:0.33333333333333331 498:12.345737609643239 499:-17.125318754687409 519:4.4375843235927999
python_trajectory_401,519,19,5,1,upper_b,0.0,0.008663479039817646,0.0,-4.811357732215669,2.6319652529542457,-4.811357732215667,2.6319652529542457,-4.857866935482054,2.6091666239020928,-0.008663479039816735,119:0.33333333333333331 518:13.068063037910918 519:-18.410793830897134 539:5.0007339806130666
python_trajectory_401,539,19,6,1,upper_b,0.0,0.0086634354222479,0.0,-5.056848753967273,2.9057727356905834,-5.056848753967273,2.9057727356905834,-5.103357723076176,2.8784145185676984,-0.008663435422245847,139:0.33333333333333331 538:13.73439576761913 539:-19.597360734186818 559:5.5209681978121088
python_trajectory_401,559,19,7,1,upper_b,0.0,0.008663272883983402,0.0,-5.305227134809966,3.169751620681277,-5.305227134809966,3.169751620681277,-5.351735231345032,3.1378342995297643,-0.008663272883982998,159:0.33333333333333331 558:14.408565495939605 559:-20.773090181451348 579:6.0225280792944265
python_trajectory_401,579,19,8,1,upper_b,0.0,0.008662768977789677,0.0,-5.577311988128306,3.4352681435561627,-5.577311988128304,3.4352681435561627,-5.623817379482752,3.398793326807567,-0.008662768977789781,179:0.33333333333333331 578:15.147081022468905 579:-22.016086597536738 599:6.5270094727567098
python_trajectory_401,599,19,9,1,upper_b,0.0,0.008661409740830246,0.0,-5.9212912540773965,3.7244524158672876,-5.921291254077397,3.7244524158672876,-5.9677893484755415,3.6834246855159805,-0.008661409740832127,199:0.33333333333333331 598:16.080737670808048 599:-23.499192004030061 619:7.0764595901478469
python_trajectory_401,619,19,10,1,upper_b,0.0,0.008658121747137822,0.0,-6.477235001987153,4.097005889651207,-6.477235001987152,4.097005889651207,-6.523715445050726,4.051436827824176,-0.008658121747138814,219:0.33333333333333331 618:17.589724555712266 619:-25.716027201130032 639:7.7843111903372941
python_trajectory_401,639,19,11,1,upper_b,0.0,0.008650835246713331,0.0,-7.547187192476119,4.674846076782058,-7.54718719247612,4.674846076782058,-7.593628518537386,4.624762293774779,-0.008650835246709121,239:0.33333333333333331 638:20.493873214824749 639:-29.718064929290701 659:8.88220754588591
python_trajectory_401,648,8,12,1,interior,0.0,0.0,0.0,-2003.478192483593,-82.0353047974381,-2003.478192483593,-82.0353047974381,-2003.4781924835918,-82.03530479743284,3.2979174946490275e-13,248:0.33333333333333331 628:156.94535219377204 647:5438.0122367411805 648:-5596.3691953469252 668:1.0782730786396524
python_trajectory_401,660,0,13,1,lower_b,0.0,0.0,0.0,7.049748881281202,0.6137658021489987,7.049748881281202,0.6137658021489987,7.049748881281201,0.6137658021490431,2.4980018054066022e-15,260:0.33333333333333331 660:-20.634521035179695 661:19.135032677763267 680:1.1661550240830976
python_trajectory_401,669,9,13,1,interior,0.0,0.0,0.0,-1994.9588617367176,-85.13566120673192,-1994.9588617367176,-85.13566120673192,-1994.9588617367178,-85.13566120672728,6.029066135226913e-13,269:0.33333333333333331 649:162.92391131687378 668:5414.8883389996618 669:-5579.3117386739514 689:1.1661550240830976
python_trajectory_401,670,10,13,1,interior,0.0,0.0,0.0,-2021.8557360733057,-86.24160942612426,-2021.8557360733057,-86.24160942612426,-2021.855736073303,-86.24160942611594,6.597500323834993e-13,270:0.33333333333333331 650:165.02521293371922 669:5487.8941407704006 670:-5654.4188420615355 690:1.1661550240830976
python_trajectory_401,680,0,14,1,lower_b,0.0,0.0,0.0,6.898973652444649,0.6589118276005236,6.898973652444649,0.6589118276005236,6.898973652444649,0.6589118276005532,1.1657341758564144e-15,280:0.33333333333333331 680:-20.311051433838372 681:18.725785628064045 700:1.2519324724409948
python_trajectory_401,698,18,14,1,interior,0.0,0.0,0.0,-2025.7298881139177,-89.76680676883132,-2025.7298881139177,-89.76680676883132,-2025.7298881139177,-89.76680676882765,3.706479567711085e-13,298:0.33333333333333331 678:171.8088653332205 697:5498.4096963092043 698:-5671.8038274481987 718:1.2519324724409948
python_trajectory_401,700,0,15,1,lower_b,0.0,0.0,0.0,6.703217897147281,0.7020614692238023,6.703217897147281,0.7020614692238023,6.703217897147276,0.7020614692238318,2.942091015256665e-15,300:0.33333333333333331 700:-19.861698702829745 701:18.19444857797119 720:1.3339167915252244
python_trajectory_401,712,12,15,1,interior,0.0,0.0,0.0,-2022.2089364958345,-92.86637499893358,-2022.2089364958345,-92.86637499893358,-2022.208936495838,-92.86637499894171,3.136380044566067e-14,312:0.33333333333333331 692:177.78002928949905 711:5488.8528276315501 712:-5668.3001070459077 732:1.3339167915252244
python_trajectory_401,733,13,16,1,interior,0.0,0.0,0.0,-2081.9748873484195,-98.68916707288207,-2081.9748873484195,-98.68916707288207,-2081.974887348418,-98.68916707287445,1.4016565685892601e-13,333:0.33333333333333331 713:188.91875124104081 732:5651.0746942314236 733:-5841.7361126083624 753:1.4093338025648525
python_trajectory_401,737,17,16,1,interior,0.0,0.0,0.0,-2237.6245738641105,-105.31339746467643,-2237.6245738641105,-105.31339746467643,-2237.6245738641096,-105.31339746467148,7.085998454670062e-13,337:0.33333333333333331 717:201.50478898545009 736:6073.5524147740134 737:-6276.799870895361 757:1.4093338025648525
python_trajectory_401,744,4,17,1,interior,0.0,0.0,0.0,-2002.136021301461,-98.14361132647879,-2002.136021301461,-98.14361132647879,-2002.1360213014602,-98.14361132647046,7.536749002667875e-13,344:0.33333333333333331 724:187.94663395034371 743:5434.3692006753936 744:-5624.1229403891039 764:1.4737724300339849
python_trajectory_401,745,5,17,1,interior,0.0,0.0,0.0,-2044.4015440393182,-100.11723852884697,-2044.4015440393182,-100.11723852884697,-2044.4015440393182,-100.11723852884334,5.263012248235555e-13,345:0.33333333333333331 725:191.69652563484323 744:5549.089905249577 745:-5742.593536647787 765:1.4737724300339849
python_trajectory_401,746,6,17,1,interior,0.0,0.0,0.0,-2093.899566020694,-102.37772911697378,-2093.899566020694,-102.37772911697378,-2093.8995660206947,-102.37772911696685,4.694578059627474e-13,346:0.33333333333333331 726:195.99145775228419 745:5683.4416791990252 746:-5881.2402427146762 766:1.4737724300339849
python_trajectory_401,749,9,17,1,interior,0.0,0.0,0.0,-2182.990807833312,-106.32105181808647,-2182.990807833312,-106.32105181808647,-2182.990807833312,-106.3210518180773,7.252531908363835e-13,349:0.33333333333333331 729:203.4837708843983 748:5925.2607641189888 749:-6130.5516407667537 769:1.4737724300339849
python_trajectory_401,752,12,17,1,interior,0.0,0.0,0.0,-3034.1968394855694,-138.30530276005342,-3034.196839485569,-138.30530276005342,-3034.1968394855735,-138.3053027600605,-6.674105712534129e-13,352:0.33333333333333331 732:264.2538476741355 751:8235.6771357465441 752:-8501.7380891840476 772:1.4737724300339849
python_trajectory_401,753,13,17,1,interior,0.0,0.0,0.0,-2897.0322904646823,-133.68286780630547,-2897.0322904646823,-133.68286780630547,-2897.0322904646773,-133.68286780629444,4.4103609653234344e-13,353:0.33333333333333331 733:255.47122126201438 752:7863.373359832708 753:-8120.6516868580893 773:1.4737724300339849
python_trajectory_401,758,18,17,1,interior,0.0,0.0,0.0,-2090.2835734210526,-102.21839895513284,-2090.2835734210526,-102.21839895513284,-2090.2835734210457,-102.2183989551255,3.273492588107274e-13,358:0.33333333333333331 738:195.68873044478639 757:5673.6268421428567 758:-5871.1226783510101 778:1.4737724300339849
python_trajectory_401,762,2,18,1,interior,0.0,0.0,0.0,-2008.308528424881,-101.40792006837232,-2008.308528424881,-101.40792006837232,-2008.3085284248812,-101.40792006836868,4.1261438710193943e-13,362:0.33333333333333331 742:194.19546514220508 761:5451.1231485818189 762:-5647.1723640696546 782:1.5204170122976806
python_trajectory_401,764,4,18,1,interior,0.0,0.0,0.0,-2008.5897336365647,-101.42472553273748,-2008.5897336365647,-101.42472553273748,-2008.589733636563,-101.42472553274142,-1.5581980150614072e-13,364:0.33333333333333331 744:194.22739552449889 763:5451.8864198706751 764:-5647.9675657408052 784:1.5204170122976806
python_trajectory_401,765,5,18,1,interior,0.0,0.0,0.0,-2009.2796180882497,-101.45968126986087,-2009.2796180882497,-101.45968126986087,-2009.2796180882497,-101.45968126985694,6.115663531147675e-13,365:0.33333333333333331 745:194.29381142503334 764:5453.7589633823918 765:-5649.9065251530556 785:1.5204170122976806
python_trajectory_401,768,8,18,1,interior,0.0,0.0,0.0,-2055.791803637349,-103.68428092954254,-2055.791803637349,-103.68428092954254,-2055.7918036373476,-103.68428092954723,7.155387393709134e-14,368:0.33333333333333331 748:198.52055077842851 767:5580.0063241585176 768:-5780.3806252825771 788:1.5204170122976806
python_trajectory_401,769,9,18,1,interior,0.0,0.0,0.0,-2065.507023875874,-104.14275878674357,-2065.507023875874,-104.14275878674357,-2065.5070238758744,-104.1427587867352,6.968314814059795e-13,369:0.33333333333333331 749:199.39165870711048 768:5606.3762076630856 769:-5807.6216167158263 789:1.5204170122976806
python_trajectory_401,773,13,18,1,interior,0.0,0.0,0.0,-1976.8629281487706,-99.8834719357217,-1976.8629281487706,-99.8834719357217,-1976.862928148769,-99.88347193571694,1.4710455076283324e-14,373:0.33333333333333331 753:191.29901369016892 772:5365.7708049752337 773:-5558.9235690110336 793:1.5204170122976806
python_trajectory_401,776,16,18,1,interior,0.0,0.0,0.0,-2067.448091156561,-104.23646634368951,-2067.448091156561,-104.23646634368951,-2067.448091156557,-104.23646634368065,5.263012248235555e-13,376:0.33333333333333331 756:199.56970306530775 775:5611.6448188535223 776:-5813.0682722644606 796:1.5204170122976806
python_trajectory_401,778,18,18,1,interior,0.0,0.0,0.0,-2024.6565831658113,-102.20528145884245,-2024.6565831658113,-102.20528145884245,-2024.656583165807,-102.2052814588374,3.557709682411314e-13,378:0.33333333333333331 758:195.71045178409832 777:5495.4964400214876 778:-5693.0606421512166 798:1.5204170122976806
python_trajectory_401,779,19,18,1,upper_b,0.0,0.0,0.0,-2026.876791445871,-102.31208443057686,-2026.8767914458708,-102.31208443057686,-2026.8767914458688,-102.31208443057271,1.2839729279789935e-13,379:0.33333333333333331 759:195.91337743039372 778:5501.5227196387923 779:-5699.2898474148169 799:1.5204170122976806
python_trajectory_401,780,0,19,1,lower_b+upper_a,1.0,0.0,0.81,0.0,0.81,0.0,0.81,0.0,0.8100000000000023,5.551115123125783e-17,380:0.33333333333333331 760:-1.5390000000000001 780:1.2056666666666669
python_trajectory_401,781,1,19,1,upper_a,0.0,0.0,0.0,-1995.9483989874077,-103.70654354344485,-1995.9483989874077,-103.70654354344485,-1995.948398987408,-103.70654354344151,1.0419443086107094e-13,381:0.33333333333333331 761:197.04243273254522 780:5417.5742258229629 781:-5614.9499918888414
