step,index_0,tKN,name,N,alpha,Zt,Kt0,Kt,Kt_prev,Lt,Lt_prev,Yt0,Yt,Zt_1,GovInv,inter_prv_ratio,rb_gap,rah,ra,it,rb,rk,wjt,w,Tt,pit,pit_1,totalpit,epsilon_pi,tau,At,Bt,mt,Ct,AtTax,GovSurplus,corptau,ramin,ramax,wjtmin,wjtmax,convergent,Lt_supply,Kt_supply,Yt_1,KNratio,wt0,Thetat,It,PIt,Corptax,ra0,Govinc
21,18,94.51734934712147,广东,696000.0,0.772866243094144,0.9796782971506642,157153836.749134,303280791.0969728,303280791.0969728,3070131.812220167,3070131.812220167,97277770.0,104680897.83375166,0.9796782971506642,303185885.31360954,0.045048029371518965,0.07,0.086260631312496,0.09,0.04,0.02,0.2676217674181359,1.3,16.142894862370422,0.1,0.02,0.02,0.02,0.0,0.05,7.304170686239129,4.676586866182352,1.003216256752494,9.581255638940549,0.004711558256736081,0.0,0.25,0.02,0.09,0.8,1.3,True,3070131.812220167,94905.78336330559,104680417.40236497,98.78428994149773,7.769385355371742,2093617.9566750333,35144677.73479669,0.0,66149116.146228515,0.24262176741813593,93589352.31977595
21,19,30.639523449311202,广西,256200.0,0.772866243094144,0.4550236836056184,52819779.099576995,102001766.56752264,102001766.56752264,3185381.5154659483,3185381.5154659483,19627810.0,21120492.225446444,0.4550236836056184,101901498.68207267,0.03637382456647036,0.07,0.08698161045725444,0.09,0.04,0.02,0.15662953110624184,1.3,15.374311799591368,0.1,0.02,0.02,0.02,0.0,0.05,7.312793383858303,4.670775091612587,0.9787526860241362,9.182553973944534,0.004816652904223284,0.0,0.25,0.02,0.09,0.8,1.3,True,3185381.5154659483,100267.88544997237,21120826.533574726,32.02183665356083,1.4739991437544904,422409.8445089289,11814121.537332112,26343.88512992143,4826883.255566681,0.13182323278918634,14157287.11754317
21,20,6.2936649000998255,海南,53600.0,0.772866243094144,0.41652503270469166,10030399.0365303,19453119.578999337,19453119.578999337,2957974.919559627,2957974.919559627,4910690.0,5282459.04379633,0.41652503270469166,19350946.02108703,0.027963724364002344,0.07,0.08768020681733621,0.09,0.04,0.02,0.2077705232540859,0.8,14.452041003392793,0.1,0.02,0.02,0.02,0.0,0.05,7.3239585478456855,4.663507623805176,0.9899943421653218,8.70527480884401,0.004949164236292547,0.0,0.25,0.02,0.09,0.8,1.3,True,2957974.919559627,102173.55791230542,5283139.240896031,6.576499161762822,0.4015651804114164,105649.1808759266,2245809.6737927212,0.0,626115.8788457767,0.1827705232540859,2515599.671670755
21,21,22.6054833622364,重庆,166323.0,0.772866243094144,0.5918919727415796,39300958.3175844,75921112.83439785,75921112.83439785,3213572.8892937256,3213572.8892937256,20363190.0,21911157.765411958,0.5918919727415796,75820585.02466539,0.049686711943930977,0.07,0.08587488985534504,0.09,0.04,0.02,0.22150096067499192,1.3,16.269586979259085,0.1,0.02,0.02,0.02,0.0,0.05,7.302721190682652,4.67769369081359,0.9930440525723233,9.65219186998607,0.004685923913137935,0.0,0.25,0.02,0.09,0.8,1.3,True,3213572.8892937256,100527.8097324667,21911805.758820634,23.62514106567649,1.5378974262721077,438223.15530823916,8791113.044554807,0.0,8850172.171878628,0.19650096067499193,15834703.373249123
21,22,41.00252525886268,四川,469000.0,0.772866243094144,0.8074275542510019,69531075.8089531,134242740.68872967,134242740.68872967,3132638.6499285414,3132638.6499285414,42902100.0,46165390.354208454,0.8074275542510019,134141432.44620031,0.010782650770128166,0.07,0.08910605690601817,0.09,0.04,0.02,0.26657745997299587,1.3,16.289719274760866,0.1,0.02,0.02,0.02,0.0,0.05,7.304045138356294,4.675685029721158,1.0029825674733743,9.59816488475661,0.004797348807381585,0.0,0.25,0.02,0.09,0.8,1.3,True,3132638.6499285414,101308.24252934943,46166070.69202987,42.85292869376808,3.3572314232601816,923307.8070841691,15551048.964149902,0.0,26792736.321763534,0.24157745997299587,39022097.07921534
21,23,19.19040275353572,贵州,188600.0,0.772866243094144,0.5149592966777985,32803436.570136297,63386894.40232153,63386894.40232153,3159822.646969416,3159822.646969416,15353210.0,16518390.725145634,0.5149592966777985,63285371.605160095,0.02212936068262254,0.07,0.08816459681375508,0.09,0.04,0.02,0.19901368248649515,1.1732675206679224,15.860763075593965,0.1,0.02,0.02,0.02,0.0,0.05,7.307935072635996,4.673342346363743,0.9881214720452055,9.402745704237114,0.004805862042620346,0.0,0.25,0.02,0.09,0.8,1.3,True,3159822.646969416,101522.79716143988,16517548.017270923,20.06026966833593,1.1732675206679224,330367.8145029127,7338192.731674745,0.0,5325366.420121638,0.17401368248649515,11179040.901740378
21,24,31.462891310032933,云南,282200.0,0.772866243094144,0.4778223937666087,53834280.8089249,103959210.52439596,103959210.52439596,3161548.3897961583,3161548.3897961583,20880630.0,22468596.004495613,0.4778223937666087,103858705.74276832,0.029568731957169938,0.07,0.08754691745520309,0.09,0.04,0.02,0.16375171518031778,1.3,15.170868917745182,0.1,0.02,0.02,0.02,0.0,0.05,7.315277868286728,4.668909897838751,0.9803215645063934,9.069576025747724,0.004858469536211829,0.0,0.25,0.02,0.09,0.8,1.3,True,3161548.3897961583,100504.7816276399,22469003.332853597,32.88237208701992,1.5824366855729903,449371.92008991225,12040985.551427118,0.0,5961127.070348699,0.1387517151803178,15466487.911546126
21,25,3.8487931023836923,西藏,7853.660000000001,0.772866243094144,0.18618005329968096,6015865.97237512,11707974.835895397,11707974.835895397,2911548.644512758,2911548.644512758,1477630.0,1589076.8065103851,0.18618005329968096,11605988.682758776,0.2837596352791583,0.07,0.06479341654280901,0.07775834416871168,0.04,0.02,0.10138888526235035,0.8,12.87779299381478,0.1,0.02,0.02,0.02,0.0,0.05,7.448649167402991,1.6267712384810853,0.9665468299171929,8.445719571377305,0.004295347709781738,0.0,0.25,0.02,0.09,0.8,1.3,True,2911548.644512758,101986.15313662082,1589445.6603554809,4.021219036803935,0.11981892632772638,31781.536130207704,1348085.1645466355,21378.120552628203,-1975035.7529355837,0.07775834416871168,-926995.9540024685
21,26,29.092681870020208,陕西,211200.0,0.772866243094144,0.5728412128006308,50576819.2081364,97674227.65451808,97674227.65451808,3212383.3942505,3212383.3942505,23941880.0,25762359.892554212,0.5728412128006308,97574313.32995889,0.05109219959757891,0.07,0.08575798746679435,0.09,0.04,0.02,0.2015353075684103,1.3,16.68865920271944,0.1,0.02,0.02,0.02,0.0,0.05,7.298391890344907,4.68052049972002,0.9886467580607096,9.863209601686231,0.0046414863257597805,0.0,0.25,0.02,0.09,0.8,1.3,True,3212383.3942505,99914.3245591898,25762993.77531033,30.40553248697982,1.8008647679666185,515247.19785108423,11312552.577214932,0.0,10061238.994971745,0.1765353075684103,19003546.269022055
21,27,11.545165798646567,甘肃,133700.0,0.772866243094144,0.4381816048344728,18423950.2203418,35646374.83949859,35646374.83949859,2954462.0673787235,2954462.0673787235,8246100.0,8871886.155233249,0.4381816048344728,35544036.175489575,0.006163422815411727,0.07,0.08948910259414698,0.09,0.04,0.02,0.189666632253959,0.8,15.662609145001712,0.1,0.02,0.02,0.02,0.0,0.05,7.310692644808365,4.671045951846903,0.9860206342329729,9.278574633626592,0.00487330120656404,0.0,0.25,0.02,0.09,0.8,1.3,True,2954462.0673787235,102338.66400901547,8872543.344207536,12.065267391002582,0.6725200393311278,177437.723104665,4122740.160907925,0.0,2284960.053180503,0.164666632253959,5631646.317216802
21,28,8.185407151572797,青海,32930.0,0.772866243094144,0.19060129000121492,13038007.4590434,25254888.773183845,25254888.773183845,2952492.095015451,2952492.095015451,2748000.0,2956290.029843552,0.19060129000121492,25153314.204511795,0.12022999455338848,0.07,0.06456493674686044,0.06361653602463249,0.04,0.02,0.0871623763963288,0.8,14.220114131989888,0.1,0.02,0.02,0.02,0.0,0.05,7.311433072547493,4.672889761952626,0.9634366094889062,9.02159594187468,0.004153227497846912,0.0,0.25,0.02,0.09,0.8,1.3,True,2952492.095015451,101574.56867204886,2956602.2546925945,8.553753222852128,0.21911046705758394,59125.80059687104,2918344.0731402305,48966.18622835192,-1702830.2075326128,0.06361653602463249,44961.02060161191
21,29,8.543477004273065,宁夏,34500.0,0.772866243094144,0.23097480301029621,13881227.2259032,26881584.001919918,26881584.001919918,3010908.3972801985,3010908.3972801985,3510210.0,3776333.845416745,0.23097480301029621,26780079.01546212,0.1230684752371874,0.07,0.0797554667005491,0.08136049561180998,0.04,0.02,0.10503012779530349,0.8,15.690633993126655,0.1,0.02,0.02,0.02,0.0,0.05,7.309398472304755,4.678505559515143,0.9673731523123416,9.492233968997045,0.0045635214754303766,0.0,0.25,0.02,0.09,0.8,1.3,True,3010908.3972801985,101504.98645779717,3776709.1973967045,8.928064376253518,0.275580543703114,75526.6769083349,3106897.0072677135,47683.19228382675,-1567058.1465904536,0.08136049561180998,762327.6790585081
21,30,22.629031428923113,新疆,44039.04,0.772866243094144,0.39422481746994126,35352199.6021162,68301764.40932567,68301764.40932567,2887691.7060801284,2887691.7060801284,12199080.0,13125658.731419915,0.39422481746994126,68202521.5283845,0.3,0.07,0.06486799761229817,0.09,0.04,0.02,0.1449896137396552,1.0078486902529757,12.20767294439038,0.1,0.02,0.02,0.02,0.0,0.05,7.485620758883485,1.6446001399214447,0.9762102615543289,8.08649852434159,0.00451374462930304,0.0,0.25,0.02,0.09,0.8,1.3,True,2887691.7060801284,99242.88094116488,13125041.81736314,23.652720359834152,1.0078486902529757,262513.1746283983,7908078.686486817,49742.8135192208,2098086.3458918263,0.12053582378945475,8380697.773264183
22,0,29.468301067255926,北京,123780.0,0.772866243094144,0.6897802628091282,49270438.3129602,95151194.1132564,95151194.1132564,3175181.0738742133,3175181.0738742133,30319980.0,32636770.68551878,0.7424873057534469,104559404.62914227,0.12116569491184198,0.07,0.07988637235921084,0.09,0.04,0.02,0.26471356533579016,1.3,16.33444131215494,0.1,0.02,0.02,0.02,0.0,0.05,7.301645979639464,4.682464511942245,0.9985709360451936,9.817974296197296,0.004494033036277378,0.0,0.25,0.02,0.09,0.8,1.3,True,3175181.0738742133,97189.90494525917,32625218.784779876,29.967170973703613,2.33130603925555,652735.4137103755,2377080.596399547,0.0,17520007.93386986,0.23971356533579016,26233627.270805605
22,1,31.473077662391034,天津,89700.0,0.772866243094144,0.2961793257541158,51336802.8150781,99137005.89214359,99137005.89214359,3097441.0241501755,3097441.0241501755,13362920.0,14384122.129669745,0.3188135223387136,108944546.09502219,0.19817398532280342,0.07,0.06926125587890886,0.08485231074379436,0.04,0.02,0.10845175662198606,1.020109257144444,16.13876973444849,0.1,0.02,0.02,0.02,0.0,0.05,7.308824069140961,4.68679101329016,0.9671296289084773,9.874676277982637,0.004364057660642406,0.0,0.25,0.02,0.09,0.8,1.3,True,3097441.0241501755,96509.44212342516,14378895.363236524,32.00609958969054,1.020109257144444,287682.4425933949,2476725.8928874074,185128.98963463324,46282.24740865831,0.08485231074379436,8604969.183976999
22,2,53.82859291789089,河北,419600.0,0.772866243094144,0.4624407722002966,90356776.0949341,174414833.85426092,174414833.85426092,3186220.2671232666,3186220.2671232666,32494600.0,34979097.22882768,0.4977984259959601,191750896.40332866,0.04042780400496038,0.07,0.08663530769470754,0.09,0.04,0.02,0.15123587692847465,1.3,16.688039511318898,0.1,0.02,0.02,0.02,0.0,0.05,8.847976690836271,-1.7629827654598627,0.9757202357784649,10.456904906375899,0.038143685046345244,0.0,0.25,0.02,0.09,0.8,1.3,False,3186220.2671232666,95837.12396216889,34966444.947666205,54.74035667086329,2.432987049933395,699581.9445765535,4358810.075862658,149702.2888215345,10079723.043750871,0.12687961068743903,25927743.70097761
22,3,22.432814509915694,山西,178900.0,0.772866243094144,0.4451275959870692,37758335.6649879,72943673.66356109,72943673.66356109,3197425.7606127886,3197425.7606127886,15958130.0,17176035.959064543,0.47909921745504347,80128962.35753512,0.0385356371748285,0.07,0.08679300616026131,0.09,0.04,0.02,0.17856773025654474,1.1972021451490706,16.458945587274325,0.1,0.02,0.02,0.02,0.0,0.05,7.301038620748494,4.678388593126711,0.9812130844627445,9.733198866291275,0.004698184323649879,0.0,0.25,0.02,0.09,0.8,1.3,True,3197425.7606127886,99162.42943826427,17169671.192320153,22.813250134564935,1.1972021451490706,343520.7191812909,1821892.5818447706,0.0,4636863.771366678,0.15356773025654474,11352740.975166557
22,4,34.1877945051441,内蒙古,130400.0,0.772866243094144,0.32842766619718594,56986309.349860296,110036137.32488178,110036137.32488178,3164959.5197446086,3164959.5197446086,16140760.0,17374258.628115375,0.35352655098881675,120933662.89510338,0.13838331231905796,0.07,0.0784420803024413,0.09,0.04,0.02,0.118261392951421,1.2083354379624147,15.759798735902924,0.1,0.02,0.02,0.02,0.0,0.05,7.309036786959208,4.680085413169131,0.9690980192508317,9.561835429854389,0.0045209974551878584,0.0,0.25,0.02,0.09,0.8,1.3,False,3164959.5197446086,96443.78387871712,17367891.32410537,34.76699674622093,1.2083354379624147,347485.1725623075,2749204.178649461,189413.8330947847,548284.9157677479,0.09455242677244341,10601105.21496625
22,5,40.359347901061895,辽宁,226100.0,0.772866243094144,0.42222727116250114,67054545.412681095,129460268.76901664,129460268.76901664,3154263.807651066,3154263.807651066,23510500.0,25307553.962547503,0.45450073156267085,142299999.4741975,0.07632297463521798,0.07,0.08363963482524348,0.09,0.04,0.02,0.14729585734899603,1.3,15.204732219814446,0.1,0.02,0.02,0.02,0.0,0.05,7.314288350824875,4.672198230747396,0.9749279619286907,9.169199362905312,0.004729838132381148,0.0,0.25,0.02,0.09,0.8,1.3,True,3154263.807651066,96632.88338255165,25298534.483339753,41.04294271614009,1.7766683660224067,506151.0792509501,3234807.4636130426,128360.87718975573,5812929.024913251,0.12303948826223075,17613369.34973271
22,6,33.67287180364657,吉林,147424.0,0.772866243094144,0.24819918510142613,52390313.5226049,101170123.01207833,101170123.01207833,2954476.302642115,2954476.302642115,11253810.0,12114019.707817415,0.26717083545776044,101072960.83750287,0.1023070236880023,0.07,0.05958312066478102,0.06564562434894118,0.04,0.02,0.08914211156774972,0.8970817674390298,14.370931304472105,0.1,0.02,0.02,0.02,0.0,0.05,7.315837179178297,4.674403274912394,0.9632579026403914,9.052252325192795,0.004273713853087724,0.0,0.25,0.02,0.09,0.8,1.3,True,2954476.302642115,97162.1745754652,12109680.338725658,34.24299694724388,0.8970817674390298,242280.3941563483,2527553.851280583,202814.09736449708,50703.52434112427,0.06564562434894118,6833424.862720901
22,7,28.244355426127875,黑龙江,163500.0,0.772866243094144,0.3224396404736864,44224774.7160286,85418007.4033661,85418007.4033661,2973859.068858475,2973859.068858475,12846500.0,13827787.74511198,0.34706938925624514,93851734.88398942,0.06479729188901276,0.07,0.0846023665984803,0.09,0.04,0.02,0.12132504843325968,1.0241342057517848,13.34184067969941,0.1,0.02,0.02,0.02,0.0,0.05,7.3391797377189505,4.657710081940933,0.9697122148500591,8.204220541242936,0.005010351335316354,0.0,0.25,0.02,0.09,0.8,1.3,True,2973859.068858475,98248.41792118638,13822809.080579733,28.722950693206208,1.0241342057517848,276555.7549022396,2133750.9276606473,142257.30942069786,682530.3433195227,0.09757411739785975,8510001.510462841
22,8,32.34808852427935,上海,137600.0,0.772866243094144,0.7632851492429092,54021103.923275396,104315993.23523472,104315993.23523472,3171141.3580785696,3171141.3580785696,36011820.0,38764263.08248641,0.8216242981389733,114641043.53504251,0.11875593934055706,0.07,0.08008837172499425,0.09,0.04,0.02,0.28814889702903096,1.3,16.28187866896293,0.1,0.02,0.02,0.02,0.0,0.05,7.302202985585049,4.6819790219230715,1.0033027159953904,9.786491600634234,0.00450543089470834,0.0,0.25,0.02,0.09,0.8,1.3,True,3171141.3580785696,96862.74883244648,38750301.13623163,32.89540939872859,2.7856695881731985,775285.2616497283,2606200.5743299155,0.0,22773467.44666433,0.26314889702903094,32311746.16284989
22,9,91.18334863592668,江苏,488700.0,0.772866243094144,0.8986910214380317,149374736.001046,288269504.5642117,288269504.5642117,3108774.109430701,3108774.109430701,92595400.0,99677845.76411502,0.9674301857813141,316996032.4626611,0.08033848825905156,0.07,0.08330403471824543,0.09,0.04,0.02,0.26698275868633553,1.3,16.956196910299894,0.1,0.02,0.02,0.02,0.0,0.05,7.294932268321953,4.683873464933869,0.9990309334550678,10.052770601453329,0.004534663905569891,0.0,0.25,0.02,0.09,0.8,1.3,True,3108774.109430701,91293.23451986238,99641309.52226621,92.72771015742971,7.275621492151342,1993556.9152823004,7205038.364501128,0.0,62388851.93136984,0.24198275868633554,88480329.56104831
22,10,59.3676974533519,浙江,369100.0,0.772866243094144,0.7771061901771149,98142144.3554609,189433965.91970208,189433965.91970208,3137743.879766958,3137743.879766958,58002840.0,62438561.097913004,0.8365347685551291,208272638.4054731,0.06276806168696052,0.07,0.08477178418146401,0.09,0.04,0.02,0.2538175348280433,1.3,16.616381397492205,0.1,0.02,0.02,0.02,0.0,0.05,7.298717774920923,4.680756436480038,0.9963736837255706,9.85250977084345,0.004614752077214623,0.0,0.25,0.02,0.09,0.8,1.3,True,3137743.879766958,95203.73290836702,62415682.79202684,60.37266685188195,4.503387601623753,1248771.22195826,4734149.89309758,0.0,36348166.0031889,0.22881753482804332,53545541.69860343
22,11,32.23369191655909,安徽,438530.0,0.772866243094144,0.7163967429125945,54313245.2543264,104883578.50008067,104883578.50008067,3199721.864343911,3199721.864343911,34010910.0,36610378.628712475,0.7711512572408815,115261012.11434016,0.0,0.07,0.09,0.09,0.04,0.02,0.2696583051685184,1.3,16.85543078845681,0.1,0.02,0.02,0.02,0.0,0.05,7.308019419880921,-0.8020098288616149,0.9995689060725202,11.151912241607654,0.022654383635513087,0.0,0.25,0.02,0.09,0.8,1.3,False,3199721.864343911,100840.2143169018,36597114.47315096,32.77896734364648,2.5976845647383184,732207.5725742495,2620390.200357511,0.0,20373346.165646542,0.24465830516851841,29963778.627236858
22,12,45.30310626413691,福建,279100.0,0.772866243094144,0.5858327601321063,75562152.8770214,145873196.33024266,145873196.33024266,3166380.0957413623,3166380.0957413623,35804040.0,38541877.552812524,0.6306297978506848,160354443.51302555,0.0649064986932153,0.07,0.08459324837499611,0.09,0.04,0.02,0.20130091162559005,1.3,16.077532384400218,0.1,0.02,0.02,0.02,0.0,0.05,7.304359565606567,4.677354398024263,0.985789152095,9.587076231309476,0.004662578001264461,0.0,0.25,0.02,0.09,0.8,1.3,True,3166380.0957413623,96429.5002194415,38527667.911890976,46.06938899294987,2.7254331852093423,770837.5510562505,3645130.65181206,0.0,17102453.090494692,0.17630091162559006,30380681.014646426
22,13,22.717701349714368,江西,229500.0,0.772866243094144,0.6209387885670096,38642602.7655129,74650207.08695029,74650207.08695029,3231397.2057164325,3231397.2057164325,22717000.0,24452669.767288256,0.6683809984825949,82005512.3686543,0.019675113595976762,0.07,0.0883637206241245,0.09,0.04,0.02,0.25215916367188335,1.3,16.539227172789314,0.1,0.02,0.02,0.02,0.0,0.05,7.301065235746135,4.6779083265747206,0.9960362641052329,9.741473881954143,0.004746256209059885,0.0,0.25,0.02,0.09,0.8,1.3,True,3231397.2057164325,99741.297264582,24443789.591335293,23.1015261617767,1.711956687232446,489053.39534576517,1864555.9163734403,0.0,11570155.659978125,0.22715916367188335,18441267.346081916
22,14,95.31463822395824,山东,562100.0,0.772866243094144,0.6205455477546363,157288007.639664,303536152.0314139,303536152.0314139,3131511.8302134005,3131511.8302134005,66648869.99999999,71746374.85146195,0.66800672661982,333789204.9923428,0.06892202679478683,0.07,0.08425792211691369,0.09,0.04,0.02,0.1792756866947255,1.3,17.013069946827702,0.1,0.02,0.02,0.02,0.0,0.05,7.294579486593912,4.6836151803587835,0.981358114550441,10.061055681277548,0.004560405338478568,0.0,0.25,0.02,0.09,0.8,1.3,True,3131511.8302134005,91420.22019317799,71720246.54074764,96.92958816340447,5.106873588551551,1434927.497029239,7586704.551573858,0.0,31431264.28716985,0.1542756866947255,58897865.646250784
22,15,77.28501642952402,河南,499200.0,0.772866243094144,0.5409123114503962,128897630.76160501,248766801.77807114,248766801.77807114,3165229.889740079,3165229.889740079,49935900.0,53755154.697242945,0.5822829863817275,273540483.7467276,0.05937102807378291,0.07,0.08505534245289868,0.09,0.04,0.02,0.16335803227244905,1.3,17.151556200456803,0.1,0.02,0.02,0.02,0.0,0.05,7.293482563199313,4.683979167569063,0.978156761778671,10.112958248397929,0.004574525986312139,0.0,0.25,0.02,0.09,0.8,1.3,True,3165229.889740079,93634.73559152633,53735366.38405714,78.59359681406877,3.7731581055464236,1075103.093944859,6217470.791938847,99083.55573141412,19957070.542157803,0.13865675648431094,42495916.97504249
22,16,45.79160846525936,湖北,358000.0,0.772866243094144,0.6783021596270467,76781442.8482972,148227136.90992007,148227136.90992007,3183163.7963463883,3183163.7963463883,42021950.0,45235493.48545561,0.7301739429745581,162941963.28821185,0.040044697087704216,0.07,0.08666723862901775,0.09,0.04,0.02,0.2340663393614799,1.3,17.02511287160219,0.1,0.02,0.02,0.02,0.0,0.05,5.77742501734749,4.005319396388046,0.9923914452869962,9.082502434930898,0.0035623124273672646,0.0,0.25,0.02,0.09,0.8,1.3,False,3183163.7963463883,98079.37518202032,45218190.82370435,46.5659785022857,3.203207274305888,904709.8697091122,3705539.6141586327,0.0,23707083.07841068,0.20906633936147992,37197856.349916734
22,17,38.70656279172222,湖南,373858.0,0.772866243094144,0.6687192876063631,64972845.9653664,125446392.00467919,125446392.00467919,3187079.656825731,3187079.656825731,36425780.0,39211020.702853024,0.7198518694927118,137882314.90956107,0.02206701218325156,0.07,0.08816464020777842,0.09,0.04,0.02,0.24002812806871152,1.3,16.736888729569888,0.1,0.02,0.02,0.02,0.0,0.05,7.2990385237810536,4.679348678485738,0.9935914067490541,9.843519517153295,0.004720929287247877,0.0,0.25,0.02,0.09,0.8,1.3,True,3187079.656825731,98832.995987325,39196481.65983656,39.360921442930405,2.776545153305204,784220.4140570605,3134460.5404381393,0.0,20390194.585802466,0.21502812806871152,31830828.78414695
22,18,96.97887433568707,广东,696000.0,0.772866243094144,0.910055308798099,157153836.749134,303279091.84448326,303279091.84448326,3075232.478817963,3075232.478817963,97277770.0,104719921.0233463,0.9796782971506642,333504473.8449705,0.045048029371518965,0.07,0.0862501549492703,0.09,0.04,0.02,0.26658457974456823,1.3,16.134009717039337,0.1,0.02,0.02,0.02,0.0,0.05,7.30416144807661,4.6765927699294805,0.998950228861412,9.581692858392273,0.004711469442223781,0.0,0.25,0.02,0.09,0.8,1.3,True,3075232.478817963,93206.5308737251,104680897.83375166,98.61989099473078,7.726394668242378,2094398.4204669262,7580278.043622515,0.0,65735091.28804186,0.24158457974456823,93175582.49491909
22,19,31.436523547991793,广西,256200.0,0.772866243094144,0.4227100978402268,52819779.099576995,102000067.30839151,102000067.30839151,3190707.0742071024,3190707.0742071024,19627810.0,21128235.29161804,0.4550236836056184,112091648.55027995,0.03637382456647036,0.07,0.08697315136584949,0.09,0.04,0.02,0.15636896349659002,1.3,15.365658140168199,0.1,0.02,0.02,0.02,0.0,0.05,7.312783683073123,4.670781138565868,0.9767500728550453,9.182981922423618,0.004816556882705325,0.0,0.25,0.02,0.09,0.8,1.3,True,3190707.0742071024,98568.62631883506,21120492.225446444,31.967856947112185,1.4690664012006447,422564.70583236084,2548302.4235786544,68665.22539921856,4827743.648851426,0.13187385452664896,14158413.788764877
22,20,6.456444787023774,海南,53600.0,0.772866243094144,0.3870902789538647,10030399.0365303,19451420.31734779,19451420.31734779,2962913.1566937836,2962913.1566937836,4910690.0,5284104.055468635,0.41652503270469166,21286040.623195738,0.027963724364002344,0.07,0.08767370357762366,0.09,0.04,0.02,0.20721785034847534,0.8,14.444164272433554,0.1,0.02,0.02,0.02,0.0,0.05,7.323948680956583,4.663513578931421,0.9869673421348428,8.70567222861086,0.004949064257511293,0.0,0.25,0.02,0.09,0.8,1.3,True,2962913.1566937836,100474.2962607574,5282459.04379633,6.564964711639738,0.3997945832898331,105682.0811093727,484586.24628214905,0.0,607994.2733397996,0.18221785034847535,2497724.9780213856
22,21,23.19336686425959,重庆,166323.0,0.772866243094144,0.5498777192454627,39300958.3175844,75919413.57497755,75919413.57497755,3218930.7892134762,3218930.7892134762,20363190.0,21919070.874430705,0.5918919727415796,83402643.52713193,0.049686711943930977,0.07,0.08586333472076806,0.09,0.04,0.02,0.22084496683362675,1.3,16.25997704509799,0.1,0.02,0.02,0.02,0.0,0.05,7.302711301306772,4.677699992059017,0.9897234743071932,9.65266359912886,0.004685829123092122,0.0,0.25,0.02,0.09,0.8,1.3,True,3218930.7892134762,98828.5503121582,21911157.765411958,23.58528919894172,1.5307563067041996,438381.4174886141,1896286.0799541334,0.0,8778476.392327229,0.19584496683362676,15763275.488693615
22,22,42.06993239398122,四川,469000.0,0.772866243094144,0.7500783482157607,69531075.8089531,134241041.42818692,134241041.42818692,3137826.5104227564,3137826.5104227564,42902100.0,46182292.50001972,0.8074275542510019,147555575.69082037,0.010782650770128166,0.07,0.08910354929430729,0.09,0.04,0.02,0.26555047223348105,1.3,16.27996837697659,0.1,0.02,0.02,0.02,0.0,0.05,7.304035636085743,4.675691585489948,0.9987402770418331,9.5986398223871,0.004797257496869545,0.0,0.25,0.02,0.09,0.8,1.3,True,3137826.5104227564,99608.98198661944,46165390.354208454,42.781537150726905,3.3387262255349692,923645.8500003945,3354326.775161923,0.0,26607221.378105585,0.24055047223348106,38836841.52858201
22,23,19.69097923302583,贵州,188600.0,0.772866243094144,0.4784548075685029,32803436.570136297,63385195.141550004,63385195.141550004,3165351.041383505,3165351.041383505,15353210.0,16524608.172558827,0.5149592966777985,69613908.76567611,0.02212936068262254,0.07,0.08815945041282038,0.09,0.04,0.02,0.1985103926295536,1.1682251316802637,15.851625224730864,0.1,0.02,0.02,0.02,0.0,0.05,7.307925203555486,4.673348875055924,0.9852253343362302,9.403213470613311,0.004805766334051054,0.0,0.25,0.02,0.09,0.8,1.3,True,3165351.041383505,99823.53638990944,16518390.725145634,20.024696886019232,1.1682251316802637,330492.16345117654,1582930.6177672222,0.0,5293322.533171715,0.17351039262955362,11147273.434511064
22,24,32.28144444887993,云南,282200.0,0.772866243094144,0.4438900926067219,53834280.8089249,103957511.26504469,103957511.26504469,3166815.340888594,3166815.340888594,20880630.0,22476808.50762871,0.4778223937666087,114244576.31704515,0.029568731957169938,0.07,0.08754004095515572,0.09,0.04,0.02,0.16345547545616065,1.3,15.16203947924652,0.1,0.02,0.02,0.02,0.0,0.05,7.315267825805764,4.668916172046737,0.9781745580675181,9.070012530547137,0.004858369715319166,0.0,0.25,0.02,0.09,0.8,1.3,True,3166815.340888594,98805.52227637166,22468596.004495613,32.8271465414446,1.5769210579388082,449536.1701525742,2597238.522274849,41030.10875819193,5955298.598840828,0.13875148659757966,15460922.787592778
22,25,3.947943572733627,西藏,7853.660000000001,0.772866243094144,0.17307758449034105,6015865.97237512,11706275.699398084,11706275.699398084,2916329.773909815,2916329.773909815,1477630.0,1589490.822669532,0.18618005329968096,12766587.551034655,0.2837596352791583,0.07,0.057441229584074334,0.07779735083353859,0.04,0.02,0.10133927400655232,0.8,12.869892255994284,0.1,0.02,0.02,0.02,0.0,0.05,7.446957747776228,1.6265522084229511,0.9656820820989386,8.446504041378361,0.004285558805718903,0.0,0.25,0.02,0.09,0.8,1.3,True,2916329.773909815,100287.0166393074,1589076.8065103851,4.01404388630025,0.11954660598884054,31789.81645339064,290957.75598763896,22758.199103472936,-1978736.9429368628,0.07779735083353859,-930005.3766331504
