k0,matlab_linear_index1,b_index0,a_index0,z_index0,b_index1,a_index1,z_index1,b,a,z,faces,g,p,mu_b,mu_a,ell_lower_b,ell_upper_b,ell_lower_a,ell_upper_a,ell_total,q,delta,r,weighted_outward_flux,pin
310,311,10,15,0,11,16,1,1.6842105263157894,7.894736842105263,0.8,interior,-2.5512076197398455e-19,-4.946939982875047e-20,1.9289033960822035,-0.2573130055233257,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,2.2502727562377837e-18,-0.0,0
311,312,11,15,0,12,16,1,2.052631578947368,7.894736842105263,0.8,interior,-1.1577639129369226e-18,-2.244971576331983e-19,2.125252469501019,-0.3133218137432563,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,1.2352885603556395e-17,-0.0,0
312,313,12,15,0,13,16,1,2.421052631578947,7.894736842105263,0.8,interior,1.0983632100247017e-19,2.129790157942635e-20,2.3132616151380683,-0.3688036972101426,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,1.5888922041194696e-33,0.0,0
313,314,13,15,0,14,16,1,2.7894736842105257,7.894736842105263,0.8,interior,1.1930396079540294e-18,2.3133732010188937e-19,2.4942957093965408,-0.4238872119378695,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,-4.034026199012412e-19,0.0,0
314,315,14,15,0,15,16,1,3.1578947368421053,7.894736842105263,0.8,interior,2.0799362474528456e-18,4.033117377332388e-19,2.669377950215707,-0.4786870273968775,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,1.278050746678738e-19,0.0,0
315,316,15,15,0,16,16,1,3.526315789473684,7.894736842105263,0.8,interior,2.0809887391221764e-05,4.0351582199044974e-06,2.8393045692685357,-0.5333074790180268,0.0,0.0,0.0,0.0,0.0,-2.3869795029440866e-15,-2.3869795029440866e-15,-2.710505431213761e-20,0.0,0
316,317,16,15,0,17,16,1,3.894736842105263,7.894736842105263,0.8,interior,7.14197360456488e-05,1.3848702280319713e-05,3.0047158099421853,-0.5878461619783772,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,-4.87890977618477e-18,0.0,0
317,318,17,15,0,18,16,1,4.263157894736842,7.894736842105263,0.8,interior,0.00015435899835736398,2.993110771472432e-05,3.1661429184379166,-0.6423969139539873,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,2.168404344971009e-19,0.0,0
318,319,18,15,0,19,16,1,4.63157894736842,7.894736842105263,0.8,interior,0.0002686839799357246,5.209938669113774e-05,3.324041707901947,-0.6970519471217667,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,-1.3227266504323154e-17,0.0,0
319,320,19,15,0,20,16,1,5.0,7.894736842105263,0.8,upper_b,0.04849986919416999,0.00940440676895263,0.9293828856778319,-0.7046871872056615,0.0,2.522610689696972,0.0,0.0,2.522610689696972,-2.5226106896969718,4.440892098500626e-16,-2.7755575615628914e-17,0.023723657045618466,0
320,321,0,16,0,1,17,1,-2.0,8.421052631578947,0.8,lower_b,-1.873520607037931e-30,-3.632865443009839e-31,0.5944698777566,-0.15411448639314906,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,0.0,-0.0,0
321,322,1,16,0,2,17,1,-1.631578947368421,8.421052631578947,0.8,interior,-3.198639135703776e-29,-6.202347354550258e-30,0.6376354532161841,-0.15219290704373423,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,0.0,-0.0,0
322,323,2,16,0,3,17,1,-1.263157894736842,8.421052631578947,0.8,interior,-1.5957402685916208e-28,-3.0942332077953866e-29,0.7181659298282224,-0.14887659276224652,0.0,0.0,0.0,0.0,0.0,-3.885780586188048e-16,-3.885780586188048e-16,0.0,-0.0,0
323,324,3,16,0,4,17,1,-0.8947368421052633,8.421052631578947,0.8,interior,-6.753450731453076e-28,-1.3095333828302362e-28,0.8079999123085297,-0.14468910696826986,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,-1.793662034335766e-43,-0.0,0
324,325,4,16,0,5,17,1,-0.5263157894736843,8.421052631578947,0.8,interior,-9.64158064030817e-30,-1.8695585729129416e-30,0.9058502820889096,-0.13975387068857315,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,5.3809861030072976e-43,-0.0,0
325,326,5,16,0,6,17,1,-0.1578947368421053,8.421052631578947,0.8,interior,2.7645064012130536e-18,5.360538728113954e-19,1.010304940648341,-0.13456794563134888,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,1.135389961625624e-17,0.0,0
326,327,6,16,0,7,17,1,0.21052631578947345,8.421052631578947,0.8,interior,7.041264450074353e-18,1.365342137133531e-18,1.210216941784278,-0.16892222173047988,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,3.0814879110195774e-33,0.0,0
327,328,7,16,0,8,17,1,0.5789473684210527,8.421052631578947,0.8,interior,9.116116047402974e-18,1.7676679316293857e-18,1.4514270020498277,-0.2291081442615278,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,0.0,0.0,0
328,329,8,16,0,9,17,1,0.9473684210526314,8.421052631578947,0.8,interior,9.799187868585556e-18,1.9001195313046786e-18,1.673094385957656,-0.2882977786540376,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,-6.307815366090631e-18,0.0,0
329,330,9,16,0,10,17,1,1.3157894736842102,8.421052631578947,0.8,interior,8.60753511906579e-18,1.6690511311207903e-18,1.880733596956846,-0.34662074500296947,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,2.2930652200621102e-18,0.0,0
330,331,10,16,0,11,17,1,1.6842105263157894,8.421052631578947,0.8,interior,8.02326073175859e-18,1.5557569285958484e-18,2.0775658098278083,-0.40437534238592854,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,-2.311115933264683e-32,0.0,0
331,332,11,16,0,12,17,1,2.052631578947368,8.421052631578947,0.8,interior,7.51142980834357e-18,1.4565099351358724e-18,2.2657007067697528,-0.4617447125030628,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,2.311115933264683e-32,0.0,0
332,333,12,16,0,13,17,1,2.421052631578947,8.421052631578947,0.8,interior,7.677435437903722e-18,1.4886993923913035e-18,2.4466148899492755,-0.5188623869512953,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,-5.039168901665929e-19,0.0,0
333,334,13,16,0,14,17,1,2.7894736842105257,8.421052631578947,0.8,interior,7.458922126040801e-18,1.446328390091014e-18,2.6213930405788908,-0.5758472970367484,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,5.935215095609781e-18,0.0,0
334,335,14,16,0,15,17,1,3.1578947368421053,8.421052631578947,0.8,interior,7.853451336619801e-18,1.5228298990675514e-18,2.7908635487033875,-0.6328074853116751,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,3.0814879110195774e-33,0.0,0
335,336,15,16,0,16,17,1,3.526315789473684,8.421052631578947,0.8,interior,9.81552620333013e-07,1.903287629454596e-07,2.9556796608803273,-0.6898438495320786,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,-1.460894664788437e-16,0.0,0
336,337,16,16,0,17,17,1,3.894736842105263,8.421052631578947,0.8,interior,4.6073664801216124e-06,8.933951623504512e-07,3.1163711766777693,-0.7470537302281747,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,5.952947553303223e-17,0.0,0
337,338,17,16,0,18,17,1,4.263157894736842,8.421052631578947,0.8,interior,1.3133726683303556e-05,2.5467060050727116e-06,3.273379351596618,-0.8045344128047666,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,-4.594306705907325e-17,0.0,0
338,339,18,16,0,19,17,1,4.63157894736842,8.421052631578947,0.8,interior,2.8991842003815762e-05,5.621686815144331e-06,3.4270819999604374,-0.8623869806642316,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,-2.032879073410321e-18,0.0,0
339,340,19,16,0,20,17,1,5.0,8.421052631578947,0.8,upper_b,0.025619833492499126,0.004967834749238058,1.0580437680794574,-0.8746642956414815,0.0,2.8718330847870983,0.0,0.0,2.8718330847870983,-2.871833084787098,4.440892098500626e-16,-1.3877787807814457e-17,0.014266792192616872,0
340,341,0,17,0,1,18,1,-2.0,8.947368421052632,0.8,lower_b,-3.4112417944909884e-33,-6.6145962774063486e-34,0.7328881145925514,-0.2842560572429017,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,-0.0,0
341,342,1,17,0,2,18,1,-1.631578947368421,8.947368421052632,0.8,interior,-8.597376979250338e-32,-1.667081408718902e-32,0.8131773643104943,-0.2843970202157119,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,4.3790577010150533e-47,-0.0,0
342,343,2,17,0,3,18,1,-1.263157894736842,8.947368421052632,0.8,interior,-6.252457098725319e-31,-1.2123878030769317e-31,0.9029548495284221,-0.2842765782942337,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,3.503246160812043e-46,-0.0,0
343,344,3,17,0,4,18,1,-0.8947368421052633,8.947368421052632,0.8,interior,-3.532925004504763e-30,-6.85054710014774e-31,1.0003983312107199,-0.28450963598770684,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,-2.802596928649634e-45,-0.0,0
344,345,4,17,0,5,18,1,-0.5263157894736843,8.947368421052632,0.8,interior,-2.572463016211493e-30,-4.988155433097078e-31,1.1042215766662054,-0.28553955386353147,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,-9.633926942233117e-46,-0.0,0
345,346,5,17,0,6,18,1,-0.1578947368421053,8.947368421052632,0.8,interior,4.278940760704534e-20,8.297115048457545e-21,1.2132565292216686,-0.2879297125952266,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,0.0,0.0,0
346,347,6,17,0,7,18,1,0.21052631578947345,8.947368421052632,0.8,interior,1.0589363044308502e-19,2.0533390944642525e-20,1.4007496032911337,-0.3258924611590902,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,4.81482486096809e-35,0.0,0
347,348,7,17,0,8,18,1,0.5789473684210527,8.947368421052632,0.8,interior,1.7231871595951984e-19,3.3413601432593876e-20,1.625070370655262,-0.38669619056416027,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,1.925929944387236e-34,0.0,0
348,349,8,17,0,9,18,1,0.9473684210526314,8.947368421052632,0.8,interior,-2.9619711441568435e-19,-5.743434351550666e-20,1.8340646102514668,-0.4469620233281112,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,2.6595755553778357e-18,-0.0,0
349,350,9,17,0,10,18,1,1.3157894736842102,8.947368421052632,0.8,interior,-1.850120492722978e-19,-3.5874912601276584e-20,2.0315411113403066,-0.5068393445699063,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,1.6851887013388314e-34,-0.0,0
350,351,10,17,0,11,18,1,1.6842105263157894,8.947368421052632,0.8,interior,-8.695570270417968e-20,-1.6861216590838167e-20,2.2198778548142784,-0.566516589649746,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,-1.4444474582904269e-34,-0.0,0
351,352,11,17,0,12,18,1,2.052631578947368,8.947368421052632,0.8,interior,1.3181204476554518e-21,2.5559122253706823e-22,2.4006946501779494,-0.6261463151680301,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,9.62964972193618e-35,0.0,0
352,353,12,17,0,13,18,1,2.421052631578947,8.947368421052632,0.8,interior,1.643862687020451e-19,3.18754537649395e-20,2.57515687111676,-0.6858626475815665,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,-7.757167293003349e-19,0.0,0
353,354,13,17,0,14,18,1,2.7894736842105257,8.947368421052632,0.8,interior,2.3058007845008597e-19,4.4710818536027756e-20,2.74413792628767,-0.7457909725483517,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,9.62964972193618e-35,0.0,0
354,355,14,17,0,15,18,1,3.1578947368421053,8.947368421052632,0.8,interior,3.153132294889804e-19,6.11410694299962e-20,2.908314070362576,-0.8060515837015031,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,0.0,0.0,0
355,356,15,17,0,16,18,1,3.526315789473684,8.947368421052632,0.8,interior,2.2474802729855648e-08,4.357994989168685e-09,3.0682228844597397,-0.8667633357723018,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,-1.2945045714209862e-18,0.0,0
356,357,16,17,0,17,18,1,3.894736842105263,8.947368421052632,0.8,interior,1.4507536145561082e-07,2.813095651493839e-08,3.224301237841221,-0.9280471283182198,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,3.7366011435176205e-17,0.0,0
357,358,17,17,0,18,18,1,4.263157894736842,8.947368421052632,0.8,interior,5.548372911122529e-07,1.075861783320158e-07,3.3769109898139815,-0.9900293394294316,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,-1.1271467429112975e-17,0.0,0
358,359,18,17,0,19,18,1,4.63157894736842,8.947368421052632,0.8,interior,1.6266171732845893e-06,3.1541053221584836e-07,3.5263570444648247,-1.0528454786564154,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,1.717952223621172e-17,0.0,0
359,360,19,17,0,20,18,1,5.0,8.947368421052632,0.8,upper_b,0.007332913049470905,0.0014218944971273223,1.1961995567925428,-1.0726364698187623,0.0,3.2468273684369016,0.0,0.0,3.2468273684369016,-3.246827368436901,4.440892098500626e-16,-6.938893903907228e-18,0.0046166459683028155,0
360,361,0,18,0,1,19,1,-2.0,9.473684210526315,0.8,lower_b,-0.0,-0.0,0.8971920449820647,-0.4265495548446683,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,0.0,-0.0,0
361,362,1,18,0,2,19,1,-1.631578947368421,9.473684210526315,0.8,interior,-0.0,-0.0,0.9844881726242694,-0.42885412586682614,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,0.0,-0.0,0
362,363,2,18,0,3,19,1,-1.263157894736842,9.473684210526315,0.8,interior,-0.0,-0.0,1.0790903863122132,-0.4318076964170816,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,0.0,-0.0,0
363,364,3,18,0,4,19,1,-0.8947368421052633,9.473684210526315,0.8,interior,-0.0,-0.0,1.1797239994388953,-0.4360108398829836,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,0.0,-0.0,0
364,365,4,18,0,5,19,1,-0.5263157894736843,9.473684210526315,0.8,interior,-0.0,-0.0,1.2854451495412444,-0.441964436484769,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,0.0,-0.0,0
365,366,5,18,0,6,19,1,-0.1578947368421053,9.473684210526315,0.8,interior,-0.0,-0.0,1.395510784017496,-0.45012225896740143,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,0.0,-0.0,0
366,367,6,18,0,7,19,1,0.21052631578947345,9.473684210526315,0.8,interior,-0.0,-0.0,1.5727300727844025,-0.49108239745268123,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,0.0,-0.0,0
367,368,7,18,0,8,19,1,0.5789473684210527,9.473684210526315,0.8,interior,-0.0,-0.0,1.7833010359339116,-0.5533121082328167,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,0.0,-0.0,0
368,369,8,18,0,9,19,1,0.9473684210526314,9.473684210526315,0.8,interior,-0.0,-0.0,1.981481868963641,-0.6154686267969454,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,0.0,-0.0,0
369,370,9,18,0,10,19,1,1.3157894736842102,9.473684210526315,0.8,interior,1.8512319650980272e-20,3.589646469719166e-21,2.16998629934867,-0.6776862992102239,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,1.124143540164055e-19,0.0,0
370,371,10,18,0,11,19,1,1.6842105263157894,9.473684210526315,0.8,interior,4.315080079255816e-20,8.36719128941571e-21,2.350600624229969,-0.7401267428431804,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,-4.81482486096809e-35,0.0,0
371,372,11,18,0,12,19,1,2.052631578947368,9.473684210526315,0.8,interior,5.8238311490621e-20,1.1292747380452827e-20,2.5245813753964175,-0.8029474742935123,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,1.925929944387236e-34,0.0,0
372,373,12,18,0,13,19,1,2.421052631578947,9.473684210526315,0.8,interior,6.702701253611946e-20,1.2996927638582721e-20,2.692852492590357,-0.8663051228165461,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,4.81482486096809e-35,0.0,0
373,374,13,18,0,14,19,1,2.7894736842105257,9.473684210526315,0.8,interior,7.221396855147148e-20,1.400270858338782e-20,2.8561162681183445,-0.9303594059619591,0.0,0.0,0.0,0.0,0.0,-1.4988010832439613e-15,-1.4988010832439613e-15,1.9303160900272843e-20,0.0,0
374,375,14,18,0,15,19,1,3.1578947368421053,9.473684210526315,0.8,interior,7.619983490221997e-20,1.477559125527811e-20,3.0149204722742624,-0.9952768732327766,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,9.62964972193618e-35,0.0,0
375,376,15,18,0,16,19,1,3.526315789473684,9.473684210526315,0.8,interior,6.716408384953844e-20,1.3023506563622412e-20,3.1697012458914893,-1.0612350413037763,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,1.7956915899965074e-19,0.0,0
376,377,16,18,0,17,19,1,3.894736842105263,9.473684210526315,0.8,interior,1.0283737349904432e-10,1.9940764944413027e-11,3.320812040621627,-1.128426568768392,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,0.0,0.0,0
377,378,17,18,0,18,19,1,4.263157894736842,9.473684210526315,0.8,interior,2.361059691671455e-09,4.578232089113625e-10,3.4685444134052625,-1.1970632790235913,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,1.307074408009342e-18,0.0,0
378,379,18,18,0,19,19,1,4.63157894736842,9.473684210526315,0.8,interior,1.649590741437894e-08,3.1986524072202936e-09,3.613144403265096,-1.2673797388217651,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,1.2440796412797536e-21,0.0,0
379,380,19,18,0,20,19,1,5.0,9.473684210526315,0.8,upper_b,0.00029596635127148596,5.738959719945711e-05,1.3411759557809653,-1.29883653901587,0.0,3.6403347371197627,0.0,0.0,3.6403347371197627,-3.6403347371197623,4.440892098500626e-16,4.336808689942018e-19,0.00020891734423449478,0
380,381,0,19,0,1,20,1,-2.0,10.0,0.8,lower_b+upper_a,-0.0,-0.0,1.0495135451069704,-0.568603923875959,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,0.0,-0.0,0
381,382,1,19,0,2,20,1,-1.631578947368421,10.0,0.8,upper_a,-0.0,-0.0,1.1406771798650421,-0.5728076473376511,0.0,0.0,0.0,0.0,0.0,7.216449660063518e-16,7.216449660063518e-16,0.0,-0.0,0
382,383,2,19,0,3,20,1,-1.263157894736842,10.0,0.8,upper_a,-0.0,-0.0,1.2369215790013808,-0.5779135944141054,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,0.0,-0.0,0
383,384,3,19,0,4,20,1,-0.8947368421052633,10.0,0.8,upper_a,-0.0,-0.0,1.3374985617165116,-0.5846027132613993,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,0.0,-0.0,0
384,385,4,19,0,5,20,1,-0.5263157894736843,10.0,0.8,upper_a,-0.0,-0.0,1.4418732687492177,-0.5934396579046295,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,0.0,-0.0,0
385,386,5,19,0,6,20,1,-0.1578947368421053,10.0,0.8,upper_a,-0.0,-0.0,1.5496538458489564,-0.6048907244696557,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,0.0,-0.0,0
386,387,6,19,0,7,20,1,0.21052631578947345,10.0,0.8,upper_a,-0.0,-0.0,1.7167987909277151,-0.6475559948806835,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,0.0,-0.0,0
387,388,7,19,0,8,20,1,0.5789473684210527,10.0,0.8,upper_a,-0.0,-0.0,1.915104879626794,-0.7109936633670133,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,0.0,-0.0,0
388,389,8,19,0,9,20,1,0.9473684210526314,10.0,0.8,upper_a,-0.0,-0.0,2.103343823940051,-0.7749895228016384,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,0.0,-0.0,0
389,390,9,19,0,10,20,1,1.3157894736842102,10.0,0.8,upper_a,0.0,0.0,2.2833719067223246,-0.839586716251282,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,0.0,0.0,0
390,391,10,19,0,11,20,1,1.6842105263157894,10.0,0.8,upper_a,0.0,0.0,2.456479629145372,-0.9049055784467546,0.0,0.0,0.0,0.0,0.0,-1.4988010832439613e-15,-1.4988010832439613e-15,0.0,0.0,0
391,392,11,19,0,12,20,1,2.052631578947368,10.0,0.8,upper_a,0.0,0.0,2.6236007686698013,-0.9711018331738994,0.0,0.0,0.0,0.0,0.0,-1.4988010832439613e-15,-1.4988010832439613e-15,0.0,0.0,0
392,393,12,19,0,13,20,1,2.421052631578947,10.0,0.8,upper_a,0.0,0.0,2.785428995130693,-1.0383583815867918,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,0.0,0.0,0
393,394,13,19,0,14,20,1,2.7894736842105257,10.0,0.8,upper_a,0.0,0.0,2.9424866559871266,-1.1068858782461337,0.0,0.0,0.0,0.0,0.0,-1.4988010832439613e-15,-1.4988010832439613e-15,0.0,0.0,0
394,395,14,19,0,15,20,1,3.1578947368421053,10.0,0.8,upper_a,0.0,0.0,3.0951667467931054,-1.1769280426829376,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,0.0,0.0,0
395,396,15,19,0,16,20,1,3.526315789473684,10.0,0.8,upper_a,0.0,0.0,3.2437584459359554,-1.2487708396115231,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,0.0,0.0,0
396,397,16,19,0,17,20,1,3.894736842105263,10.0,0.8,upper_a,0.0,0.0,3.3884614451902557,-1.322755786575377,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,0.0,0.0,0
397,398,17,19,0,18,20,1,4.263157894736842,10.0,0.8,upper_a,0.0,0.0,3.5293914721507873,-1.3992987646370392,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,0.0,0.0,0
398,399,18,19,0,19,20,1,4.63157894736842,10.0,0.8,upper_a,0.0,0.0,3.666577444057136,-1.478916909547505,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,0.0,0.0,0
399,400,19,19,0,20,20,1,5.0,10.0,0.8,upper_b+upper_a,0.0,0.0,1.4773209145388364,-1.5264315701422382,0.0,4.00987105374827,0.0,0.0,4.00987105374827,-4.00987105374827,0.0,0.0,0.0,0
400,401,0,0,1,1,1,2,-2.0,0.0,1.3,lower_b+lower_a,-0.0,-0.0,5.671086431167826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
401,402,1,0,1,2,1,2,-1.631578947368421,0.0,1.3,lower_a,-0.0,-0.0,5.655998182784083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
402,403,2,0,1,3,1,2,-1.263157894736842,0.0,1.3,lower_a,-0.0,-0.0,5.641648286125687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
403,404,3,0,1,4,1,2,-0.8947368421052633,0.0,1.3,lower_a,-0.0,-0.0,5.627546567955848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
404,405,4,0,1,5,1,2,-0.5263157894736843,0.0,1.3,lower_a,-0.0,-0.0,5.613480671557761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
405,406,5,0,1,6,1,2,-0.1578947368421053,0.0,1.3,lower_a,-0.0,-0.0,5.599340147645707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
406,407,6,0,1,7,1,2,0.21052631578947345,0.0,1.3,lower_a,-0.0,-0.0,5.597650782019722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
407,408,7,0,1,8,1,2,0.5789473684210527,0.0,1.3,lower_a,-0.0,-0.0,5.607017326314491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
408,409,8,0,1,9,1,2,0.9473684210526314,0.0,1.3,lower_a,-0.0,-0.0,5.620761561635543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
409,410,9,0,1,10,1,2,1.3157894736842102,0.0,1.3,lower_a,-0.0,-0.0,5.637799990084401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
410,411,10,0,1,11,1,2,1.6842105263157894,0.0,1.3,lower_a,-0.0,-0.0,5.657481810433437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
411,412,11,0,1,12,1,2,2.052631578947368,0.0,1.3,lower_a,-0.0,-0.0,5.601076851432131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
412,413,12,0,1,13,1,2,2.421052631578947,0.0,1.3,lower_a,-0.0,-0.0,5.5449691003820245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
413,414,13,0,1,14,1,2,2.7894736842105257,0.0,1.3,lower_a,-0.0,-0.0,5.475966222939183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
414,415,14,0,1,15,1,2,3.1578947368421053,0.0,1.3,lower_a,-0.0,-0.0,5.393246562854834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
415,416,15,0,1,16,1,2,3.526315789473684,0.0,1.3,lower_a,-0.0,-0.0,5.295535315991367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
