turn,province_index,province,Yt_MU,Kt_MU,Y_over_K,K_over_Y,mt_recovered,mt_recovery_method,mt_independent_nkpc_reconstruction,mt_minus_mstar,mstar,alpha,rk_saved,rk_reconstructed,delta_offset,delta,theta,pit,price_adjustment_cost_over_Y,profit_pre_floor_over_Y,profit_floor_binding,profit_over_Y,profit_over_K,corptau,after_tax_profit_over_K,rk_share_of_positive_components,profit_share_of_positive_components,ra0_without_profit,ra0_at_mstar,ra0_saved,ra0_reconstructed,ra0_reconstruction_error,ra_used,ramin,ramax,ra0_minus_ramax,clip_amount,raw_ra_classification,firm_wage_raw,firm_wage_used,household_composite_wage,firm_labor_supply,population_proxy_NU
21,10,浙江,57878374.397942886,124249656.20818298,0.46582321564710344,2.1467371449291957,1.0227068894771876,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.12270688947718755,0.9,0.7380939146868483,0.3516283926117671,0.3516283926117671,-0.025,0.025,100.0,0.02,0.02,-0.04270688947718758,True,0.0,0.0,0.25,0.0,1.0,0.0,0.32662839261176707,0.312388545648914,0.32662839261176707,0.32662839261176707,0.0,0.09,0.02,0.09,0.23662839261176707,0.23662839261176707,UPPER,2.648763774494791,1.3,15.07192044641071,5852883.3347644,627300.0
21,11,安徽,33939141.18513339,70182433.35888097,0.48358456042104003,2.0678906686543823,1.0255944661392893,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.12559446613928926,0.9,0.7380939146868483,0.36606627510268785,0.36606627510268785,-0.025,0.025,100.0,0.02,0.02,-0.04559446613928929,True,0.0,0.0,0.25,0.0,1.0,0.0,0.34106627510268783,0.3252528127802181,0.34106627510268783,0.34106627510268783,0.0,0.09,0.02,0.09,0.25106627510268786,0.25106627510268786,UPPER,1.5270314853626743,1.3,15.269964772028287,5969997.02694375,607600.0
21,12,福建,38606495.27472255,87795538.11850408,0.4397318599791772,2.2741131380549806,1.0184944150273652,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.11849441502736513,0.9,0.7380939146868483,0.33056602035077143,0.33056602035077143,-0.025,0.025,100.0,0.02,0.02,-0.038494415027365156,True,0.0,0.0,0.25,0.0,1.0,0.0,0.3055660203507714,0.29349098054885453,0.3055660203507714,0.3055660203507714,0.0,0.09,0.02,0.09,0.2155660203507714,0.2155660203507714,UPPER,1.7476291641636017,1.3,14.599595103374085,5892713.621328004,410400.0
21,13,江西,22768917.462980922,51050047.92908307,0.4460116765142062,2.2420937671755063,1.019505123240126,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.11950512324012597,0.9,0.7380939146868483,0.33561956171153245,0.3356195617115325,-0.025,0.025,100.0,0.02,0.02,-0.03950512324012599,True,0.0,0.0,0.25,0.0,1.0,0.0,0.31061956171153243,0.29803935447382557,0.31061956171153243,0.3106195617115325,5.551115123125783e-17,0.09,0.02,0.09,0.22061956171153244,0.22061956171153244,UPPER,1.0531874253914104,1.0531874253914104,14.992371132002367,5772603.381178402,451300.0
21,14,山东,66504346.21932927,210016973.07581103,0.31666176902436743,3.15794357835173,0.9990835985171672,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.09908359851716719,0.9,0.7380939146868483,0.2335119377635778,0.2335119377635778,-0.025,0.025,100.0,0.02,0.02,-0.019083598517167216,True,0.0,0.0,0.25,0.0,1.0,0.0,0.2085119377635778,0.20435321839923418,0.2085119377635778,0.2085119377635778,0.0,0.09,0.02,0.09,0.1185119377635778,0.1185119377635778,UPPER,2.976393858597976,1.3,15.379432436922665,5846649.340911626,1007700.0
21,15,河南,49828287.274091884,168320556.01470312,0.2960320976467027,3.378012073519955,0.9959020280623667,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.0959020280623667,0.9,0.7380939146868483,0.21760408504732398,0.217604085047324,-0.025,0.025,100.0,0.02,0.02,-0.015902028062366718,True,0.0,0.0,0.25,0.0,1.0,0.0,0.192604085047324,0.18941146670131487,0.192604085047324,0.19260408504732401,2.7755575615628914e-17,0.09,0.02,0.09,0.10260408504732399,0.10260408504732399,UPPER,2.19901926626521,1.3,15.496884274420903,5910294.63192458,986400.0
21,16,湖北,41932796.332860775,101805153.6623069,0.4118926677519105,2.427816949153161,1.0140378501157656,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.11403785011576562,0.9,0.7380939146868483,0.30828319519461594,0.30828319519461594,-0.025,0.025,100.0,0.02,0.02,-0.03403785011576564,True,0.0,0.0,0.25,0.0,1.0,0.0,0.2832831951946159,0.2733274844797499,0.2832831951946159,0.2832831951946159,0.0,0.09,0.02,0.09,0.19328319519461593,0.19328319519461593,UPPER,1.8747329153803958,1.3,15.403934352571172,5940379.289794396,591700.0
21,17,湖南,36252609.6460871,93791807.14892803,0.38652213608085323,2.587173945946575,1.0100103056790992,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.1100103056790992,0.9,0.7380939146868483,0.2881454730018145,0.2881454730018145,-0.025,0.025,100.0,0.02,0.02,-0.03001030567909922,True,0.0,0.0,0.25,0.0,1.0,0.0,0.26314547300181446,0.2549520010445869,0.26314547300181446,0.26314547300181446,0.0,0.09,0.02,0.09,0.17314547300181446,0.17314547300181446,UPPER,1.6122060224693775,1.3,15.13145758095517,5948262.555798025,663500.0
21,18,广东,99724856.99540143,191259406.86816654,0.521411514489015,1.9178709564555807,1.0317989103574245,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.13179891035742453,0.9,0.7380939146868483,0.39708849771769006,0.3970884977176901,-0.025,0.025,100.0,0.02,0.02,-0.05179891035742455,True,0.0,0.0,0.25,0.0,1.0,0.0,0.37208849771769004,0.3526502901721367,0.37208849771769004,0.3720884977176901,5.551115123125783e-17,0.09,0.02,0.09,0.28208849771769007,0.28208849771769007,UPPER,4.699177749341656,1.3,14.597538474664985,5734851.85563027,1234800.0
21,19,广西,19523815.98955813,67306708.83876626,0.2900723616768661,3.4474156524914865,0.9949866680251064,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.09498666802510636,0.9,0.7380939146868483,0.21302728736325127,0.21302728736325124,-0.025,0.025,100.0,0.02,0.02,-0.01498666802510638,True,0.0,0.0,0.25,0.0,1.0,0.0,0.18802728736325128,0.18509492217589563,0.18802728736325128,0.18802728736325125,-2.7755575615628914e-17,0.09,0.02,0.09,0.09802728736325128,0.09802728736325128,UPPER,0.9175424541834872,0.9175424541834872,13.863648010722283,5544997.934556344,494700.0
21,20,海南,4900505.522735773,14673330.466888333,0.33397363562377314,2.9942483278126684,1.0017692158092875,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.10176921580928744,0.9,0.7380939146868483,0.24694002673104637,0.24694002673104637,-0.025,0.025,100.0,0.02,0.02,-0.02176921580928746,True,0.0,0.0,0.25,0.0,1.0,0.0,0.22194002673104637,0.21689193544520116,0.22194002673104637,0.22194002673104637,0.0,0.09,0.02,0.09,0.13194002673104638,0.13194002673104638,UPPER,0.23253344685964739,0.8,13.05272130841182,5529281.805336439,98200.0
21,21,重庆,21603873.650810983,50663834.63130832,0.4264160778201462,2.3451273345790216,1.0163579152686983,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.11635791526869832,0.9,0.7380939146868483,0.31988352246054125,0.31988352246054125,-0.025,0.025,100.0,0.02,0.02,-0.036357915268698346,True,0.0,0.0,0.25,0.0,1.0,0.0,0.2948835224605412,0.2838465656165238,0.2948835224605412,0.2948835224605412,0.0,0.09,0.02,0.09,0.20488352246054123,0.20488352246054123,UPPER,1.0093525156758052,1.0093525156758052,14.67993542977633,5697456.550544172,316300.0
21,22,四川,42810148.09069628,94830047.41899477,0.45144075381028725,2.2151300952776594,1.0203805270633586,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.12038052706335856,0.9,0.7380939146868483,0.3399965804699252,0.3399965804699252,-0.025,0.025,100.0,0.02,0.02,-0.04038052706335858,True,0.0,0.0,0.25,0.0,1.0,0.0,0.3149965804699252,0.3019715511347322,0.3149965804699252,0.3149965804699252,0.0,0.09,0.02,0.09,0.22499658046992518,0.22499658046992518,UPPER,1.951498330659698,1.3,14.656386812495112,5862546.456967,832100.0
21,23,贵州,15352434.205062421,39447014.665611394,0.38919128190570446,2.5694306283106463,1.0104325225617592,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.11043252256175917,0.9,0.7380939146868483,0.2902565603006227,0.2902565603006227,-0.025,0.025,100.0,0.02,0.02,-0.030432522561759195,True,0.0,0.0,0.25,0.0,1.0,0.0,0.26525656030062267,0.256885222055739,0.26525656030062267,0.26525656030062267,0.0,0.09,0.02,0.09,0.17525656030062267,0.17525656030062267,UPPER,0.7436285597546316,0.8,14.294245579190598,5463539.527928643,382200.0
21,24,云南,20840498.225857116,68611984.86091176,0.30374428415246074,3.2922430220878236,0.9970890498855074,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.09708904988550737,0.9,0.7380939146868483,0.2235391965853948,0.2235391965853948,-0.025,0.025,100.0,0.02,0.02,-0.017089049885507395,True,0.0,0.0,0.25,0.0,1.0,0.0,0.19853919658539482,0.19499728402760738,0.19853919658539482,0.19853919658539482,0.0,0.09,0.02,0.09,0.10853919658539482,0.10853919658539482,UPPER,0.975949239686883,0.975949239686883,13.648197400909314,5576483.265634881,470300.0
21,25,西藏,1545046.1259974975,6325734.326183821,0.24424771043610843,4.094204192188672,0.9880042469813386,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.08800424698133857,0.9,0.7380939146868483,0.17811518140033267,0.1781151814003327,-0.025,0.025,100.0,0.02,0.02,-0.008004246981338597,True,0.0,0.0,0.25,0.0,1.0,0.0,0.15311518140033267,0.15190483650034484,0.15311518140033267,0.1531151814003327,2.7755575615628914e-17,0.09,0.02,0.09,0.06311518140033268,0.06311518140033268,UPPER,0.0733165786333046,0.8,11.59065557605112,5453102.486801473,35400.0
21,26,陕西,24044811.669174608,73897910.2910824,0.32537877694325285,3.0733411975864775,1.0004340796632252,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.10043407966322515,0.9,0.7380939146868483,0.2402643438433219,0.2402643438433219,-0.025,0.025,100.0,0.02,0.02,-0.020434079663225174,True,0.0,0.0,0.25,0.0,1.0,0.0,0.2152643438433219,0.21066681232365303,0.2152643438433219,0.2152643438433219,0.0,0.09,0.02,0.09,0.1252643438433219,0.1252643438433219,UPPER,1.0875710418591027,1.0875710418591027,15.053260555243344,5792923.738275581,393100.0
21,27,甘肃,8153264.643330031,25177704.67938732,0.3238287503628164,3.088051937573807,1.0001936748583724,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.10019367485837238,0.9,0.7380939146868483,0.23906232143920872,0.23906232143920866,-0.025,0.025,100.0,0.02,0.02,-0.020193674858372406,True,0.0,0.0,0.25,0.0,1.0,0.0,0.21406232143920872,0.20954415206086616,0.21406232143920872,0.21406232143920867,-5.551115123125783e-17,0.09,0.02,0.09,0.12406232143920873,0.12406232143920873,UPPER,0.3860397605193802,0.8,14.105439715807098,5532599.009144596,251500.0
21,28,青海,2742187.2342389096,17578407.529567722,0.1559974775659524,6.4103600622466566,0.9748297435105833,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.07482974351058325,0.9,0.7380939146868483,0.11224266570897297,0.11224266570897297,-0.025,0.025,100.0,0.02,0.02,0.005170256489416731,False,0.005170256489416731,0.0008065469707180063,0.25,0.0006049102280385047,0.9946395815504611,0.005360418449538957,0.08724266570897296,0.08798655866209198,0.08784757593701147,0.08784757593701147,0.0,0.08784757593701147,0.02,0.09,-0.002152424062988531,0.0,INTERIOR,0.12657425159466054,0.8,12.801260741746056,5531285.781691184,58700.0
21,29,宁夏,3502852.100344043,18640640.44456374,0.1879147935266139,5.321560805474171,0.979553790947354,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.07955379094735393,0.9,0.7380939146868483,0.13586290162520331,0.13586290162520331,-0.025,0.025,100.0,0.02,0.02,0.00044620905264604674,False,0.00044620905264604674,8.384928199768786e-05,0.25,6.288696149826589e-05,0.9995373434125185,0.0004626565874815789,0.11086290162520332,0.11110377663506317,0.11092578858670162,0.11092578858670159,-2.7755575615628914e-17,0.09,0.02,0.09,0.02092578858670162,0.02092578858670162,UPPER,0.1594385155471891,0.8,14.142907389606975,5636408.1914911065,71000.0
21,30,新疆,12808903.124931302,49250553.031937115,0.2600763308510508,3.8450250229526395,0.9904049885708927,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.09040498857089263,0.9,0.7380939146868483,0.19011889149639935,0.19011889149639935,-0.025,0.025,100.0,0.02,0.02,-0.010404988570892653,True,0.0,0.0,0.25,0.0,1.0,0.0,0.16511889149639936,0.16336926129078266,0.16511889149639936,0.16511889149639936,0.0,0.09,0.02,0.09,0.07511889149639936,0.07511889149639936,UPPER,0.6439620380585122,0.8,10.963186479339269,5159529.3024630835,252000.0
22,0,北京,33038194.896706257,58719043.066994764,0.5626487280968073,1.7773078477979667,1.038648805373766,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.1386488053737659,0.9,0.7380939146868483,0.4313379720305415,0.43133797203054147,-0.025,0.025,100.0,0.02,0.02,-0.05864880537376592,True,0.0,0.0,0.25,0.0,1.0,0.0,0.4063379720305415,0.3825177657689021,0.4063379720305415,0.40633797203054145,-5.551115123125783e-17,0.09,0.02,0.09,0.3163379720305415,0.3163379720305415,UPPER,1.5192802967190027,1.3,14.764397243491427,5915517.185661428,219200.0
22,1,天津,13362524.38356483,64593598.72309723,0.20687072167704892,4.833936827276723,0.9823811706921688,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.08238117069216877,0.9,0.7380939146868483,0.14999980138328012,0.14999980138328012,-0.025,0.025,100.0,0.02,0.02,-0.002381170692168793,True,0.0,0.0,0.25,0.0,1.0,0.0,0.12499980138328012,0.12483326201765876,0.12499980138328012,0.12499980138328012,0.0,0.09,0.02,0.09,0.03499980138328013,0.03499980138328013,UPPER,0.6251194111449261,0.8,14.587141943096318,5499853.799030591,138300.0
22,2,河北,32425930.70780959,113705229.18254791,0.28517536916223457,3.506614203525782,0.9942357948589998,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.0942357948589998,0.9,0.7380939146868483,0.20927291893457192,0.2092729189345719,-0.025,0.025,100.0,0.02,0.02,-0.014235794858999822,True,0.0,0.0,0.25,0.0,1.0,0.0,0.18427291893457193,0.18154810628723284,0.18427291893457193,0.1842729189345719,-2.7755575615628914e-17,0.09,0.02,0.09,0.09427291893457193,0.09427291893457193,UPPER,1.4190172583986083,1.3,15.065143692740037,5950312.254619391,742600.0
22,3,山西,15957314.282973187,53478727.38884524,0.2983862006840053,3.3513614158685994,0.9962640598716735,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.09626405987167352,0.9,0.7380939146868483,0.21941424655983072,0.2194142465598307,-0.025,0.025,100.0,0.02,0.02,-0.016264059871673547,True,0.0,0.0,0.25,0.0,1.0,0.0,0.19441424655983072,0.191116507097294,0.19441424655983072,0.1944142465598307,-2.7755575615628914e-17,0.09,0.02,0.09,0.10441424655983073,0.10441424655983073,UPPER,0.7579651488346854,0.8,14.867921156092546,5493265.807276803,350200.0
22,4,内蒙古,16140076.70776421,82165502.99427319,0.19643373580867812,5.090775247353523,0.980822421177513,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.08082242117751293,0.9,0.7380939146868483,0.14220605414389256,0.14220605414389256,-0.025,0.025,100.0,0.02,0.02,-0.000822421177512949,True,0.0,0.0,0.25,0.0,1.0,0.0,0.11720605414389257,0.11727391468415112,0.11720605414389257,0.11720605414389257,0.0,0.09,0.02,0.09,0.027206054143892572,0.027206054143892572,UPPER,0.7634554931735545,0.8,14.208784118463443,5430725.410988389,242200.0
22,5,辽宁,23598213.116837867,90061052.78222083,0.2620246198309648,3.816435267209287,0.9907012944759747,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.09070129447597464,0.9,0.7380939146868483,0.19160041911566392,0.19160041911566392,-0.025,0.025,100.0,0.02,0.02,-0.010701294475974659,True,0.0,0.0,0.25,0.0,1.0,0.0,0.16660041911566392,0.16478037684569088,0.16660041911566392,0.16660041911566392,0.0,0.09,0.02,0.09,0.07660041911566393,0.07660041911566393,UPPER,1.0801006630948575,1.0801006630948575,13.728680227657422,5668957.563228545,429100.0
22,6,吉林,11168762.644063873,66308917.7271201,0.1684353029260179,5.936997663959031,0.9766652237664449,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.07666522376644491,0.9,0.7380939146868483,0.12142006770937083,0.12142006770937085,-0.025,0.025,100.0,0.02,0.02,0.0033347762335550653,False,0.0033347762335550653,0.0005616940450893325,0.25,0.00042127053381699935,0.9965424662935318,0.0034575337064680725,0.09642006770937084,0.09699508307287781,0.09684133824318783,0.09684133824318784,1.3877787807814457e-17,0.09,0.02,0.09,0.006841338243187833,0.006841338243187833,UPPER,0.5302069122308545,0.8,12.964826159584616,5388290.346454444,248400.0
22,7,黑龙江,12845989.024209829,58424879.89838116,0.21987189441472463,4.548102897197901,0.9843298210285323,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.08432982102853226,0.9,0.7380939146868483,0.15974305493254562,0.15974305493254562,-0.025,0.025,100.0,0.02,0.02,-0.004329821028532282,True,0.0,0.0,0.25,0.0,1.0,0.0,0.13474305493254563,0.13424981021524318,0.13474305493254563,0.13474305493254563,0.0,0.09,0.02,0.09,0.04474305493254563,0.04474305493254563,UPPER,0.6274820218135969,0.8,12.026511476971974,5277794.6825132575,332700.0
22,8,上海,35937389.499383084,66125294.30800852,0.5434741708972728,1.8400138471144003,1.0354524502025333,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.13545245020253327,0.9,0.7380939146868483,0.4153561961724518,0.4153561961724518,-0.025,0.025,100.0,0.02,0.02,-0.055452450202533296,True,0.0,0.0,0.25,0.0,1.0,0.0,0.39035619617245176,0.3686299307497179,0.39035619617245176,0.39035619617245176,0.0,0.09,0.02,0.09,0.3003561961724518,0.3003561961724518,UPPER,1.6475786039327258,1.3,14.768471514782359,5915291.2481368035,247500.0
22,9,江苏,93004224.09930083,203535217.25929242,0.45694413650694504,2.188451322834298,1.0212694476843476,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.12126944768434755,0.9,0.7380939146868483,0.34444118392140727,0.34444118392140727,-0.025,0.025,100.0,0.02,0.02,-0.04126944768434758,True,0.0,0.0,0.25,0.0,1.0,0.0,0.31944118392140725,0.30595756604726804,0.31944118392140725,0.31944118392140725,0.0,0.09,0.02,0.09,0.22944118392140725,0.22944118392140725,UPPER,4.289712289041899,1.3,15.378211159173047,5799097.86473555,844600.0
22,10,浙江,57878374.39794227,124249656.20818298,0.4658232156470985,2.1467371449292187,1.0227068894771882,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.12270688947718822,0.9,0.7380939146868483,0.3516283926117636,0.3516283926117636,-0.025,0.025,100.0,0.02,0.02,-0.042706889477188245,True,0.0,0.0,0.25,0.0,1.0,0.0,0.3266283926117636,0.31238854564891044,0.3266283926117636,0.3266283926117636,0.0,0.09,0.02,0.09,0.23662839261176358,0.23662839261176358,UPPER,2.648763774494873,1.3,15.071920446410635,5852883.33476416,627300.0
22,11,安徽,33939141.18513303,70182433.35888097,0.483584560421035,2.067890668654404,1.0255944661392902,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.12559446613929015,0.9,0.7380939146868483,0.36606627510268436,0.36606627510268436,-0.025,0.025,100.0,0.02,0.02,-0.04559446613929018,True,0.0,0.0,0.25,0.0,1.0,0.0,0.34106627510268434,0.3252528127802144,0.34106627510268434,0.34106627510268434,0.0,0.09,0.02,0.09,0.2510662751026843,0.2510662751026843,UPPER,1.5270314853627216,1.3,15.269964772028214,5969997.026943507,607600.0
22,12,福建,38606495.27472213,87795538.11850408,0.4397318599791724,2.2741131380550055,1.018494415027366,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.11849441502736602,0.9,0.7380939146868483,0.3305660203507681,0.33056602035076815,-0.025,0.025,100.0,0.02,0.02,-0.038494415027366044,True,0.0,0.0,0.25,0.0,1.0,0.0,0.3055660203507681,0.29349098054885103,0.3055660203507681,0.30556602035076813,5.551115123125783e-17,0.09,0.02,0.09,0.21556602035076808,0.21556602035076808,UPPER,1.7476291641636559,1.3,14.599595103374012,5892713.621327762,410400.0
22,13,江西,22768917.46298065,51050047.92908307,0.44601167651420087,2.2420937671755334,1.0195051232401264,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.11950512324012641,0.9,0.7380939146868483,0.3356195617115286,0.3356195617115286,-0.025,0.025,100.0,0.02,0.02,-0.039505123240126436,True,0.0,0.0,0.25,0.0,1.0,0.0,0.3106195617115286,0.29803935447382174,0.3106195617115286,0.3106195617115286,0.0,0.09,0.02,0.09,0.2206195617115286,0.2206195617115286,UPPER,1.0531874253914466,1.0531874253914466,14.99237113200228,5772603.381178141,451300.0
22,14,山东,66504346.219328575,210016973.07581103,0.31666176902436416,3.1579435783517633,0.9990835985171677,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.09908359851716764,0.9,0.7380939146868483,0.23351193776357546,0.23351193776357546,-0.025,0.025,100.0,0.02,0.02,-0.01908359851716766,True,0.0,0.0,0.25,0.0,1.0,0.0,0.20851193776357546,0.2043532183992318,0.20851193776357546,0.20851193776357546,0.0,0.09,0.02,0.09,0.11851193776357546,0.11851193776357546,UPPER,2.9763938585980654,1.3,15.379432436922588,5846649.340911394,1007700.0
22,15,河南,49828287.27409136,168320556.01470312,0.2960320976466996,3.3780120735199906,0.9959020280623668,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.0959020280623668,0.9,0.7380939146868483,0.2176040850473218,0.21760408504732173,-0.025,0.025,100.0,0.02,0.02,-0.01590202806236683,True,0.0,0.0,0.25,0.0,1.0,0.0,0.1926040850473218,0.1894114667013126,0.1926040850473218,0.19260408504732174,-5.551115123125783e-17,0.09,0.02,0.09,0.1026040850473218,0.1026040850473218,UPPER,2.1990192662652754,1.3,15.49688427442083,5910294.631924346,986400.0
22,16,湖北,41932796.332860336,101805153.6623069,0.4118926677519062,2.4278169491531862,1.0140378501157663,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.11403785011576628,0.9,0.7380939146868483,0.30828319519461295,0.30828319519461295,-0.025,0.025,100.0,0.02,0.02,-0.03403785011576631,True,0.0,0.0,0.25,0.0,1.0,0.0,0.2832831951946129,0.27332748447974675,0.2832831951946129,0.2832831951946129,0.0,0.09,0.02,0.09,0.19328319519461293,0.19328319519461293,UPPER,1.8747329153804533,1.3,15.403934352571094,5940379.2897941535,591700.0
